B_r,B_t,B_n,flags,r,b,g,a,PVI
-10.261913,17.225212,5.549741,0,0.945540298909804,0.7986057405333333,0.7231054172980392,1.0,0.37961477215134676
-10.281231,16.921007,5.533244,0,0.9383263563333332,0.8089165520313726,0.741161515027451,1.0,0.22629965970342372
-11.692812,15.23511,4.237108,0,0.9028486703176472,0.8447956505882352,0.8119698337411765,1.0,0.5816765104776205
-11.82213,15.410206,4.982121,0,0.9193759889058823,0.8312727235294118,0.7828736304470588,1.0,0.7382622378343408
-10.370823,18.303835,2.9268236,0,0.9563709270509804,0.7751443261333334,0.6864159483098039,1.0,0.3213116734915083
-10.019238,17.007654,1.8555727,0,0.9094595977529412,0.8393864797647058,0.8003313524235294,1.0,0.32182880308012984
-10.186695,16.171164,3.4556859,0,0.8877520159490196,0.8540404974980391,0.8346714722156863,1.0,0.6540794460072635
-8.968166,17.26748,-0.31662455,0,0.8918168921215687,0.8519732770431372,0.829085274254902,1.0,0.41952228832690586
-7.900922,17.365416,-0.7465036,0,0.8714925112588235,0.8623093793176471,0.8570162640588236,1.0,0.6857738030951739
-8.476871,16.190994,1.5845026,0,0.831148228,0.8595131945333333,0.9031101586666668,1.0,0.6149020840558
-8.343928,14.348147,1.9268243,0,0.724041371882353,0.8149103926470588,0.9756509706470587,1.0,0.7556802093452551
-8.832199,12.860932,-1.8393435,0,0.6513978391568627,0.7681214866470587,0.9958911501294118,1.0,0.8290434808255998
-10.858087,13.636609,-0.11242745,0,0.7727059486039215,0.8389782172392156,0.9493187599137256,1.0,0.5710091470486485
-12.8443775,12.896654,-1.4355836,0,0.8224204049411765,0.8568975165411765,0.9107951305882354,1.0,0.5087032486035158
-14.291126,17.27282,0.53138125,0,0.9698511524117648,0.6958300595294117,0.5813117740784314,1.0,0.39670911793566255
-15.064193,17.133532,0.6702725,0,0.968105337,0.6684751961176472,0.5504862209411766,1.0,0.5726805507663719
-15.429726,16.441519,1.2015089,0,0.969288569,0.6849817470823529,0.5689753262588235,1.0,0.3602517242043046
-15.394932,14.935243,2.8620965,0,0.9637718182823528,0.7490855105725491,0.6494200432901962,1.0,0.3790163100261572
-15.906036,12.510498,2.4598098,0,0.933221183,0.8155568504470588,0.7531514321411764,1.0,0.5365749766034166
-15.014749,13.5366335,1.2641131,0,0.9281160096666666,0.8221971488627451,0.765141349254902,1.0,0.484976354950574
-12.707772,14.075382,4.7193017,0,0.8958817682941177,0.8499060565882353,0.8234990762941177,1.0,0.549138540336283
-12.782955,15.886527,3.453721,0,0.9434315296666668,0.8022762536156862,0.7291715979137255,1.0,0.7712673197231928
-12.466559,16.351284,1.0931329,0,0.9383263563333332,0.8089165520313726,0.741161515027451,1.0,0.9759844314893834
-12.478983,15.976244,0.53074515,0,0.9281160096666666,0.8221971488627451,0.765141349254902,1.0,0.33504679695251577
-10.79588,14.112439,-0.81349415,0,0.7960638698588236,0.8486932057882353,0.9334714683058823,1.0,0.3201638343580672
-13.169552,13.910909,-0.6228777,0,0.8755573874313726,0.860242158862745,0.8514300660980393,1.0,0.6610674652463104
-12.455974,10.814883,-2.1088521,0,0.7189852929803922,0.811992893745098,0.9776561613921568,1.0,0.5763304574999879
-13.252104,8.258942,-3.8872817,0,0.677822981117647,0.786546437235294,0.9910045882470588,1.0,1.152715085341814
-9.663743,14.3067465,0.5542918,0,0.7633627801019607,0.8350922218196078,0.9556576765568628,1.0,0.4496051999357058
-10.502561,12.040623,1.5112098,0,0.677822981117647,0.786546437235294,0.9910045882470588,1.0,0.7601600229087923
-7.13022,14.926051,1.4271649,0,0.7189852929803922,0.811992893745098,0.9776561613921568,1.0,0.3423051991135436
-8.743693,13.093539,1.4585805,0,0.6619678959411764,0.7754914668823529,0.9939365253764706,1.0,0.9417197517063883
-6.983233,15.208011,2.3755555,0,0.7388259949411764,0.8225716218235294,0.9682610638235294,1.0,2.521783729502082
-5.4810195,15.084113,-0.5377334,0,0.677822981117647,0.786546437235294,0.9910045882470588,1.0,1.1846381730837434
-4.045798,15.4673605,0.2016243,0,0.6725379527254902,0.782861447117647,0.9919819006235294,1.0,1.2996336523928385
-4.2039375,15.065228,3.0396369,0,0.6672529243333334,0.7791764569999999,0.992959213,1.0,1.1729368060893974
-0.24416143,13.438407,4.962229,0,0.5488761722823529,0.6851035851764705,0.9943791404235296,1.0,1.0679367427778064
12.373551,1.2807832,8.561459,0,0.6085473603411764,0.7357252298235294,0.9993538252980392,1.0,1.2273067972787621
3.5569158,13.830247,6.580976,0,0.6513978391568627,0.7681214866470587,0.9958911501294118,1.0,1.2735484348508983
3.945219,12.28784,9.541382,0,0.677822981117647,0.786546437235294,0.9910045882470588,1.0,0.5987842861654833
5.6342807,12.88101,8.492924,0,0.7035868880862746,0.8025856365215686,0.9828471328745098,1.0,1.9519009222996833
8.629217,13.183718,10.443337,0,0.8593850998705882,0.8644309674588235,0.8721105307882353,1.0,2.9024901733501243
11.144096,12.853859,11.44358,0,0.9357737696666666,0.8122367012392158,0.7471564735843139,1.0,2.993405313091013
15.023594,10.860327,10.3869915,0,0.9581760317411764,0.7712340904,0.6803010368117647,1.0,3.2663492271888535
9.725111,13.015386,9.010746,0,0.8433581741921568,0.8618196540156863,0.8900171168901961,1.0,2.5049259982905796
-10.638787,21.82368,4.154601,0,0.9293571382941176,0.512253534745098,0.4006727431568627,1.0,2.911825443269089
-17.59362,18.419594,1.0120972,0,0.8921375427882353,0.4253887370980392,0.3332892727607843,1.0,3.2388549458545106
-16.79689,17.914865,4.4547434,0,0.9151571239411764,0.4769265271764706,0.3721794147647059,1.0,3.270226101500469
-16.064526,17.611364,7.9034934,0,0.908908026654902,0.4624326371686276,0.3609503941529413,1.0,2.184786207382566
-14.401239,17.039097,8.262439,0,0.9530536002470588,0.5852108672980392,0.465372634627451,1.0,2.5941356531721844
16.573252,16.50294,-2.1995034,0,0.9604900613294116,0.6162764239411764,0.4954666004941176,1.0,0.9590741578441796
13.76515,16.86947,-2.9084573,0,0.967544297635294,0.7308497161882352,0.6246854782352941,1.0,1.0403028873612512
13.669541,15.509328,-4.8535295,0,0.9563709270509804,0.7751443261333334,0.6864159483098039,1.0,0.8748769528227759
4.645976,18.872066,2.900309,0,0.9028486703176472,0.8447956505882352,0.8119698337411765,1.0,1.1104442350144066
8.715212,17.733042,-2.100562,0,0.9127650614705882,0.8366818943529412,0.7945121117647058,1.0,1.6064546404926077
7.6383076,17.587677,-4.802351,0,0.906154134035294,0.8420910651764706,0.8061505930823529,1.0,0.9531079518008289
8.653872,12.533639,-10.547806,0,0.839351442772549,0.861166825654902,0.8944937634156863,1.0,1.3014722915297643
12.005581,8.060072,-8.699025,0,0.7338977872549018,0.8200178787647059,0.9707243660980392,1.0,1.5813623334600078
0.31276616,9.667329,-0.86499935,0,0.2298057,0.298717966,0.753683153,1.0,0.32380965512351506
-3.979917,11.374262,4.584663,0,0.4411227243607843,0.5765318648470589,0.9545453433843136,1.0,0.5275458727651237
1.8734356,11.700586,-0.46595535,0,0.368506613317647,0.4911411936313725,0.9052431282117648,1.0,0.2989499028602921
2.099177,12.080499,0.33722222,0,0.3992314843137254,0.5285284721568628,0.9284591027843138,1.0,0.26122898507848863
0.5568741,12.3235035,0.7566053,0,0.4044212904941176,0.5346434904470588,0.932001912635294,1.0,0.1492364043214724
0.557777,11.814839,1.4447503,0,0.3735524312941176,0.4974987054117647,0.9094673695294118,1.0,0.1148642295497199
0.507224,11.401444,2.0498562,0,0.3483233414117647,0.4657111465098039,0.8883461629411764,1.0,0.12047240358523842
0.35082042,11.475343,2.0160131,0,0.3533691593882353,0.472068658290196,0.8925704042588235,1.0,0.0864018570365494
0.19802983,11.612354,1.9740244,0,0.3634607953411765,0.4847836818509804,0.9010188868941176,1.0,0.10552598997347498
0.3915329,11.867273,2.131389,0,0.383662065772549,0.5101834172862746,0.9178306732313726,1.0,0.3082309247120573
-0.3105562,11.584008,2.1169732,0,0.3634607953411765,0.4847836818509804,0.9010188868941176,1.0,0.3840851706994257
