B_r,B_t,B_n,flags,r,b,g,a,PVI
-5.2925396,3.7570527,-5.3285127,0,0.7289695795686274,0.8174641357058824,0.973187668372549,1.0,0.5661559270117098
-4.365493,5.2831736,-5.1745496,0,0.743754202627451,0.8251253648823529,0.9657977615490196,1.0,0.3076300214559038
-3.8421588,4.9539385,-4.658251,0,0.6881884831921569,0.7931783792980391,0.9880381043568628,1.0,0.5305885203393549
-4.304714,4.566569,-5.2691,0,0.7189852929803922,0.811992893745098,0.9776561613921568,1.0,0.7599620093951649
-4.146366,4.646676,-5.3607745,0,0.7189852929803922,0.811992893745098,0.9776561613921568,1.0,0.8438040212815542
-3.9150405,5.582377,-5.1604085,0,0.7388259949411764,0.8225716218235294,0.9682610638235294,1.0,0.6882598301514274
-3.6616492,6.2334414,-4.7822785,0,0.7486824103137254,0.8276791079411765,0.9633344592745098,1.0,0.1319587842923536
-3.1006234,6.9313054,-4.2609124,0,0.7486824103137254,0.8276791079411765,0.9633344592745098,1.0,0.35180417065955044
-2.5056846,6.840953,-4.2376575,0,0.7338977872549018,0.8200178787647059,0.9707243660980392,1.0,0.4942250812722681
-2.5035822,7.3364444,-4.0397315,0,0.753610618,0.830232851,0.960871157,1.0,0.484881698711315
-2.4344037,7.7342505,-4.187218,0,0.777377532854902,0.8409212149490196,0.9461493015921568,1.0,0.6848656298468035
-3.1808596,6.14922,-4.9999223,0,0.7388259949411764,0.8225716218235294,0.9682610638235294,1.0,0.7357928613529147
-3.1790788,6.214576,-5.4898276,0,0.7633627801019607,0.8350922218196078,0.9556576765568628,1.0,0.7259793133794683
-3.3187926,5.633649,-5.6116114,0,0.743754202627451,0.8251253648823529,0.9657977615490196,1.0,0.6227148291363459
-2.4402149,5.7216253,-5.1554227,0,0.7087196897176471,0.8057213889294117,0.9811168090470588,1.0,0.7286559296959362
-4.0864635,5.543047,-4.5907316,0,0.724041371882353,0.8149103926470588,0.9756509706470587,1.0,0.3528321464148463
-5.439915,4.306244,-5.616638,0,0.7633627801019607,0.8350922218196078,0.9556576765568628,1.0,0.4858204439138204
-5.698909,4.786699,-5.99634,0,0.8049647588235295,0.8516661605568627,0.9261650744313724,1.0,0.6018624380314511
-5.8376164,5.569978,-5.721047,0,0.8224204049411765,0.8568975165411765,0.9107951305882354,1.0,0.47542371134180644
-5.386436,5.6427712,-5.3049507,0,0.7960638698588236,0.8486932057882353,0.9334714683058823,1.0,0.4109501646517332
-5.461991,5.8798957,-4.7815905,0,0.7913922856078431,0.8467502080784314,0.9366409266274508,1.0,0.2792834911742012
-5.413411,6.0838323,-4.7735205,0,0.7960638698588236,0.8486932057882353,0.9334714683058823,1.0,0.1350970196201485
-5.376612,6.4459834,-4.2400494,0,0.7960638698588236,0.8486932057882353,0.9334714683058823,1.0,0.7764106784894926
-5.6567106,6.817574,-4.2656355,0,0.8180564934117647,0.8555896775450981,0.9146376165490196,1.0,0.6878426856907838
-5.3602715,6.798607,-4.10769,0,0.8049647588235295,0.8516661605568627,0.9261650744313724,1.0,0.7463220229209656
-5.2912464,6.828407,-4.1895056,0,0.8049647588235295,0.8516661605568627,0.9261650744313724,1.0,1.1927884944075406
-5.371417,5.857992,-4.276932,0,0.7727059486039215,0.8389782172392156,0.9493187599137256,1.0,1.4244700485846031
-6.3049808,3.4536602,-4.5081005,0,0.7338977872549018,0.8200178787647059,0.9707243660980392,1.0,1.6977171914848617
-5.998074,4.1899495,-5.1256294,0,0.7633627801019607,0.8350922218196078,0.9556576765568628,1.0,1.9917772840599828
-3.7646248,7.646703,-1.6847074,0,0.7486824103137254,0.8276791079411765,0.9633344592745098,1.0,1.0191334906756782
-3.3684943,8.448212,-0.06446209,0,0.7727059486039215,0.8389782172392156,0.9493187599137256,1.0,0.36717355581155137
-2.8970232,8.904096,-0.048289713,0,0.7913922856078431,0.8467502080784314,0.9366409266274508,1.0,0.3661759990556045
-4.2935824,8.528873,-0.32804987,0,0.8049647588235295,0.8516661605568627,0.9261650744313724,1.0,0.4562328010951326
-2.7002275,9.218016,0.25162145,0,0.8049647588235295,0.8516661605568627,0.9261650744313724,1.0,0.3024283402613662
-1.3984187,9.727443,0.9813548,0,0.8224204049411765,0.8568975165411765,0.9107951305882354,1.0,0.5040592139608832
-2.4552324,9.604401,0.13683736,0,0.8224204049411765,0.8568975165411765,0.9107951305882354,1.0,1.511411060016711
-2.407822,9.253518,1.3074126,0,0.8093286703529411,0.8529739995529412,0.9223225884705882,1.0,1.1330681214554368
