B_r,B_t,B_n,flags,r,b,g,a,PVI
7.032367,-8.642704,-13.447541,0,0.6881884831921569,0.7931783792980391,0.9880381043568628,1.0,1.031566446217857
6.0591297,-9.335211,-12.966193,0,0.677822981117647,0.786546437235294,0.9910045882470588,1.0,1.0170393362570067
5.9879627,-13.526283,-8.583674,0,0.677822981117647,0.786546437235294,0.9910045882470588,1.0,0.12806491629229913
7.0647287,-13.255648,-6.7275023,0,0.6566828675490196,0.7718064767647058,0.9949138377529412,1.0,0.6341926475105002
6.4104433,-13.08652,-8.072324,0,0.6619678959411764,0.7754914668823529,0.9939365253764706,1.0,0.7806336203919294
3.3041234,-13.993572,-8.2594385,0,0.6619678959411764,0.7754914668823529,0.9939365253764706,1.0,0.7379491465212579
3.2566814,-14.67863,-7.3894634,0,0.6672529243333334,0.7791764569999999,0.992959213,1.0,0.7287895121682534
6.3593006,-13.551188,-7.6183567,0,0.6672529243333334,0.7791764569999999,0.992959213,1.0,0.3818598245257469
6.4387703,-10.638472,-11.087234,0,0.6619678959411764,0.7754914668823529,0.9939365253764706,1.0,0.5907879836367445
5.4318557,-8.891988,-12.678695,0,0.6566828675490196,0.7718064767647058,0.9949138377529412,1.0,0.46712852557788537
8.769327,-11.619945,-8.065774,0,0.6619678959411764,0.7754914668823529,0.9939365253764706,1.0,0.16764450758980287
8.07066,-11.392217,-8.219144,0,0.6513978391568627,0.7681214866470587,0.9958911501294118,1.0,0.3545043985551895
7.4660993,-11.012932,-8.978013,0,0.6461128107647058,0.7644364965294117,0.9968684625058823,1.0,1.1055811688967345
1.8431525,-11.63317,-10.26897,0,0.6354738224588236,0.7567139921764706,0.9982965591019608,1.0,0.8237666199636917
4.822259,-11.546995,-10.067134,0,0.6461128107647058,0.7644364965294117,0.9968684625058823,1.0,0.5928842544216161
7.488319,-11.34144,-7.7257123,0,0.6354738224588236,0.7567139921764706,0.9982965591019608,1.0,0.6882532140471805
6.5130253,-12.855736,-6.312924,0,0.640827782372549,0.7607515064117647,0.9978457748823528,1.0,0.9765829215303304
13.276722,-4.6728363,-6.567384,0,0.6354738224588236,0.7567139921764706,0.9982965591019608,1.0,2.221897870443912
-3.741354,-12.650869,-6.795598,0,0.6139326527647059,0.7399229822941177,0.9991423720588236,1.0,0.8500345082241714
1.0795574,-12.815953,-7.361113,0,0.6139326527647059,0.7399229822941177,0.9991423720588236,1.0,1.2510740373421647
2.3056219,-13.324028,-7.374336,0,0.6300885300352941,0.7525162397058823,0.9985080123411764,1.0,1.188966160786423
-1.3705207,-12.720963,-6.5841084,0,0.603162067917647,0.7315274773529412,0.9995652785372549,1.0,2.356301193552578
-0.41727543,-15.260515,-1.8169569,0,0.6300885300352941,0.7525162397058823,0.9985080123411764,1.0,2.4040345193046186
0.30244473,-15.1083765,-1.819203,0,0.6247032376117647,0.7483184872352941,0.9987194655803922,1.0,1.4386055303701062
