vp_r,vp_t,vp_n,np,wp
357.09525,55.514347,9.05346,73.00686,55.51042
336.34683,57.298145,-5.199731,75.815506,60.286633
296.92694,4.064652,-9.788995,71.59548,45.271854
310.0041,32.536354,-7.232922,66.41829,46.836346
308.16556,34.14491,-6.9316916,66.6281,45.034576
307.61044,23.367489,-1.4738306,70.80707,54.845367
315.90472,35.150227,1.7360921,71.25461,55.275967
302.22058,36.29233,12.640932,74.07518,54.39315
326.81235,40.258846,23.343708,64.55343,47.857487
313.6022,37.052544,-12.57328,71.40758,56.415207
308.17728,40.731594,7.2154055,71.14051,55.99619
309.5502,32.39545,7.450814,73.621864,53.851807
315.2632,35.672752,-0.5281105,69.085625,49.535255
315.62405,42.553497,-4.7423015,69.61583,51.519016
310.23276,23.157837,-2.007564,66.21219,48.09518
306.43985,22.869715,-6.0908885,67.24367,48.208168
302.54315,22.08134,-17.421637,62.358944,44.58868
301.36426,18.704033,-13.110054,71.35227,47.862747
313.75192,23.92142,20.090376,67.37918,47.962563
305.58438,16.775114,-2.557418,76.82799,54.73504
310.67563,33.487865,16.484575,66.80111,47.704872
305.53705,23.775805,-7.856809,69.06983,49.279846
311.84857,33.85144,-2.6200788,76.98696,53.168064
299.5857,16.157698,17.367014,73.47959,50.006992
303.28568,30.929724,33.208134,64.89433,57.832085
300.13486,23.970028,28.2015,73.38761,47.91169
300.10156,30.34549,14.831714,79.391754,61.627735
286.6029,5.3231764,10.478643,84.76844,57.029194
301.16098,12.591511,-11.115555,72.61342,53.077385
304.8307,11.900111,10.069941,78.27454,53.00161
305.93533,18.695417,-0.95819116,71.532936,48.018986
297.9006,10.062181,7.6771603,75.77017,51.75582
298.97827,30.540424,10.518113,91.3127,65.76426
307.80676,31.236767,-3.0347502,69.97033,46.05404
323.567,36.666737,-13.368229,79.10003,55.363926
320.95352,34.4007,-7.1075134,78.27992,58.131504
319.59137,44.14588,13.140787,80.08118,56.086403
321.29205,43.9474,-8.4193535,82.343094,61.60745
304.42154,23.807947,9.633474,82.205475,56.747307
316.26773,46.78035,30.704815,78.79573,53.886112
354.6192,63.64583,10.823317,79.56062,54.132336
332.88687,46.72207,-1.6441675,83.82419,60.616276
343.7722,62.42912,-13.470092,76.327225,53.474236
319.75037,31.188614,-0.7194031,82.119385,65.29643
364.80597,28.38143,-81.18746,80.60798,57.42793
336.24774,49.057823,-38.675713,93.02719,68.45009
331.54816,12.367249,-63.029827,99.52469,72.32848
329.04773,41.840893,12.636068,84.58558,63.874535
326.4505,33.749577,17.32839,86.60826,64.37832
338.75858,40.95802,54.35567,78.75985,61.600906
326.35138,29.547258,21.098644,88.39197,67.49205
328.18216,40.289814,36.920235,79.61467,58.260044
324.3062,36.36499,-6.351391,77.66489,59.473
331.59045,46.590527,7.9304514,88.69316,69.455536
334.3151,45.52169,0.7687166,79.44694,65.348175
341.595,52.109722,11.220007,81.666245,59.547356
328.54257,40.519737,-13.103878,85.47451,68.496414
319.54172,44.618282,-3.8734374,74.713264,69.57324
332.49866,38.140106,10.826309,83.1958,66.25621
321.53348,32.721012,17.939718,83.383514,61.753513
323.0245,41.42514,20.374708,79.85709,57.83794
312.66672,14.624709,39.53348,90.642525,68.54364
322.6733,30.48364,-32.538326,76.48016,55.629883
306.41187,17.197613,25.196644,75.8252,48.99867
311.1787,36.580166,31.679607,82.949715,61.558525
307.66684,29.069443,30.264091,74.931404,53.97874
303.5939,40.090816,34.21111,83.304886,61.13301
308.31244,12.393859,48.17731,82.6604,60.86967
305.68713,41.50733,33.13003,80.89619,57.24604
298.57513,18.589594,42.512703,81.92926,61.389294
309.5578,44.57592,11.085785,80.421616,54.944942
314.80905,39.175217,15.874717,82.00126,55.854317
310.72623,25.639729,20.408968,81.83137,56.75512
320.56815,28.298546,15.665427,92.44307,54.2934
320.19727,1.4212613,19.786964,86.78497,47.62309
312.83755,0.12344881,19.584663,91.01585,49.64005
315.69296,3.0765514,15.81426,82.522095,48.73781
321.97235,6.208396,20.677622,73.5169,52.934875
320.68393,6.1254106,9.447317,74.70704,58.017227
329.6844,-15.215417,5.4412603,73.53417,47.97784
327.29922,-9.043471,8.843047,79.26049,57.02105
317.84293,-12.793502,5.7767553,85.0349,49.270546
314.08044,11.37934,23.445562,93.82131,61.08025
330.6275,44.545387,14.190395,77.79537,57.56831
340.627,49.05276,36.20976,90.9755,64.58397
353.80795,14.281705,28.028297,73.7212,51.967022
314.8198,35.939754,30.74364,83.45875,58.74239
358.8489,47.031452,-12.093509,91.14532,59.659286
351.60925,55.405323,12.791007,94.20569,68.98609
317.6852,31.622684,50.08438,96.0253,61.65243
325.59613,60.735504,18.062826,77.83661,81.1399
324.09485,41.59858,44.585163,78.4672,54.807304
322.0211,44.45475,30.06197,73.90737,51.621365
321.4232,52.307766,21.715645,88.942276,73.02731
331.59225,53.363953,25.648125,85.368645,64.613144
340.92032,59.5717,36.982822,87.744965,62.10556
353.2359,54.899498,8.960715,84.69646,63.891045
371.9534,48.359154,12.211669,78.20409,55.761925
371.14566,58.281635,4.299309,79.90271,62.948505
364.3106,45.247643,-0.33624226,87.06435,62.471687
383.53854,42.821247,-20.005651,82.24772,56.745743
394.87552,58.373886,-14.947677,81.21449,58.189644
357.4466,59.73261,22.052103,83.386246,60.26478
370.1579,43.609676,-4.9216046,80.4509,61.916767
323.0073,19.389791,-1.1091044,77.72666,63.61788
338.6665,33.980164,4.558924,89.31121,68.71761
358.563,40.45203,-7.50728,84.2111,66.61434
403.24182,52.04347,-22.631443,79.10336,59.729294
361.5545,13.176037,-3.8326447,99.12555,73.78328
344.3924,-65.97091,45.64478,105.5364,75.8257
345.81192,-0.47322991,18.709236,112.623985,71.68792
354.36697,15.986019,28.964602,91.37556,72.86333
348.6463,-1.9878956,0.6241762,83.99478,74.387436
339.06885,-7.3246202,-6.5417833,86.97601,75.1247
333.5199,-4.8844376,1.9150618,90.01982,74.80494
328.11606,20.942156,30.173567,100.00134,76.54508
344.87262,15.563187,19.991987,92.2929,79.14429
330.69635,14.923154,19.000011,97.1323,69.5443
341.10626,-0.67309666,-37.42427,93.687294,67.28677
327.40427,-12.43736,9.807233,84.09226,63.77759
330.84,-14.84453,28.785946,85.35328,67.52805
335.66324,-47.020866,32.63431,94.67709,72.758125
322.17346,-11.786039,38.657574,95.36452,66.947105
321.84708,-0.6098968,19.124163,69.66802,65.258156
329.85474,-13.207905,22.59903,90.65468,63.373135
349.68552,-13.447356,19.233643,77.002655,62.557022
345.90146,-17.153593,9.493121,73.64636,57.5474
355.3667,-3.6780384,10.983931,71.40751,58.00834
366.6161,1.8583428,24.028677,70.71811,53.446274
366.952,28.900503,15.855431,73.63097,64.66198
430.5908,61.2491,6.168161,77.90904,65.254295
377.03522,56.101833,17.33735,89.63608,84.095604
406.81232,47.909973,-1.9189812,81.26731,65.66638
377.2794,43.062477,-3.65329,86.79672,78.4702
347.28003,17.650244,-15.74417,95.960625,69.95032
360.71185,25.739697,-3.239088,84.88811,72.88616
380.74063,8.785207,25.166973,91.17163,76.940254
384.2035,-29.076328,-9.953813,118.4727,88.423454
434.7357,-15.126181,-9.615276,92.50674,72.78581
366.75925,13.813556,-13.168489,83.31343,64.6639
367.09018,19.518045,-8.160885,89.52023,68.9387
375.70587,40.07996,-22.882278,89.3902,70.14279
355.6839,16.599703,-10.330587,85.18628,68.11903
345.6312,14.442524,21.521643,82.73255,59.098057
355.84198,17.7063,-7.511402,85.773834,63.366795
355.16663,14.748246,30.007284,85.1877,69.33156
354.1218,19.570862,1.3428967,83.5511,64.25578
345.7027,15.8634,2.9769967,87.34269,71.88318
370.78543,36.82995,-3.4444158,83.53837,67.46863
363.50156,31.708195,0.1218211,86.734825,65.45254
364.4953,39.358147,19.850222,94.394714,78.66626
388.97562,35.108025,9.646677,86.10506,64.13825
392.918,31.220684,2.129709,91.0621,69.898636
379.38983,16.02831,-16.036547,89.70847,66.54198
362.4593,24.13052,10.72782,85.93298,70.89254
354.819,21.105934,18.431025,90.02789,72.94794
360.15457,40.01075,8.506769,77.05557,85.020615
370.09375,13.966767,-1.1713673,88.156204,62.410328
367.48868,26.844625,6.5984,89.96478,62.75331
369.5996,23.464128,11.730931,89.216774,67.319016
374.19217,21.345917,-10.0811,101.00023,84.525734
371.94104,42.784443,18.446754,85.26333,64.69732
359.18716,6.688322,100.823425,105.511284,72.10361
356.54483,-14.154492,76.04104,75.99571,56.992744
343.44785,-25.583147,43.89712,81.29287,53.759567
355.3851,-21.960587,34.183945,79.787346,49.12091
355.45764,-48.740604,35.807823,79.88606,54.992165
348.00357,-12.836615,-5.166117,78.9138,53.26217
345.0832,-34.189835,-2.5544538,80.48453,52.468483
347.90103,-0.76084346,21.756102,75.43437,51.58601
340.32803,-16.893261,-11.527449,86.89914,58.578968
328.16064,-17.562002,10.877622,85.07836,64.825584
332.8938,-20.710075,-2.5868216,83.80272,63.528263
345.92734,-6.614251,8.951779,82.01411,55.55718
341.4403,-3.7023418,16.468191,80.84751,54.303875
337.4395,-22.952322,17.529089,84.42991,58.580585
344.09473,-25.033276,24.241018,77.17387,49.88473
342.7208,-17.849327,11.477582,76.24475,54.918438
337.0592,-23.384558,13.286436,76.997574,51.385025
338.91284,-28.75013,18.932339,81.4321,51.949764
333.94797,-11.02315,17.32723,77.317314,49.024483
349.9045,-56.04756,22.606276,86.15375,70.32086
371.5538,41.01,34.069237,73.34462,59.762188
361.94095,33.696648,31.804768,78.80431,64.06797
347.74142,2.1708004,15.251553,71.983604,61.018517
350.9592,10.902256,28.523909,73.96035,60.526703
349.7672,1.0845641,36.330917,83.28808,67.915955
358.7727,-23.343496,9.735817,87.095116,70.38887
362.13214,-28.740536,26.321152,93.015076,80.795555
345.1746,10.902529,-9.075822,71.567505,78.65795
340.84338,0.460742,-6.1862535,87.92166,65.34399
335.40924,6.1181283,23.476128,75.94588,59.45355
347.35654,20.49187,29.963205,81.37199,68.78825
375.58875,32.315876,9.995233,85.0299,79.72185
378.73697,29.750782,11.940693,77.23584,67.4053
374.80554,21.131683,19.74933,84.129814,72.31264
355.8661,14.794266,23.656078,85.26152,79.64098
364.45752,-0.8529291,33.153618,81.88275,68.89717
360.90225,-7.011859,25.388285,79.481316,63.979897
369.04062,-1.7184052,8.08244,76.62121,60.26793
363.35196,-1.7940997,27.81157,75.998604,59.88184
362.15405,7.4861794,8.00872,77.5756,60.49719
363.0709,10.035499,-0.22707735,76.56853,59.61097
362.58197,12.890201,8.351911,73.7444,58.712082
365.65186,19.828295,9.031327,77.8466,61.34017
366.38348,18.954275,1.7677897,74.95109,61.575405
364.19162,14.296147,-13.697307,69.67598,55.047623
362.3944,1.2633501,-9.697646,74.020744,61.524757
357.32578,16.56074,6.078029,78.21095,67.00039
365.61563,10.104838,4.7555923,74.32033,62.223454
365.40997,18.604626,-7.409403,72.53322,62.767216
368.54224,7.7205043,-25.04818,73.2434,60.32184
372.6612,36.003044,15.460516,83.53168,74.89171
366.33304,11.571102,-7.41816,70.60688,58.448494
365.74887,39.83885,45.874485,74.75353,62.82242
364.55005,32.10397,7.9753785,77.74825,69.59725
369.25018,26.211576,20.733055,74.678474,67.943245
365.3161,26.937735,9.7336,75.973724,65.93894
371.75436,9.254798,-1.6608528,68.551575,54.767746
361.8617,1.808539,7.1599636,73.30389,55.13873
365.3083,21.869608,-1.3688117,73.36313,60.195652
359.58905,0.9704788,-10.375123,74.27856,63.083485
361.4247,26.729889,-4.7727995,62.792484,68.98878
353.24863,23.882215,0.12318663,73.97988,68.28046
364.72327,22.601501,-20.947367,78.875496,64.455734
355.41095,-2.2586563,3.8003614,70.47257,51.909534
354.8976,-28.333311,-19.304861,71.919205,52.485493
351.90173,1.2148517,-6.986708,74.911896,64.13718
360.76276,5.5208445,-37.055855,70.933266,58.7616
353.37903,5.654958,-14.567193,80.80502,70.88206
351.25003,1.00503,-19.65841,76.57675,65.76162
360.65747,5.8946247,0.8128453,71.862526,54.496346
361.59454,1.0335307,9.521184,75.100975,55.798607
359.88742,6.060165,1.3228897,72.73937,55.680004
365.44296,11.363828,-1.3132612,71.31362,54.728172
377.0758,20.773418,-3.9252539,72.73297,60.89101
348.45132,-1.2962792,-10.31079,84.82087,65.84595
378.08548,34.226517,-27.446747,78.65248,65.560814
379.3841,21.479391,-48.86437,75.433205,58.56711
367.34976,15.235368,-28.9948,78.45342,60.18511
359.7411,10.701631,-16.189417,76.037895,57.786423
355.46002,-2.1135042,-8.914774,79.348625,60.32844
358.4756,13.226473,17.336126,77.30796,55.010124
356.99973,11.569603,25.396866,80.64083,58.29892
345.01068,-8.667926,13.645455,84.90491,65.16684
360.19116,-2.5229733,30.29434,72.72573,51.509747
355.07028,-13.16629,21.684744,76.77326,51.336445
364.3834,11.160861,21.692322,72.13458,53.190674
359.88773,8.293046,38.180992,76.02418,56.50434
355.75555,5.2083683,3.0144267,83.70989,64.63058
352.993,-35.32863,25.347322,81.32483,62.456715
360.38702,15.221943,38.925392,75.57609,59.17428
361.29996,-9.383341,9.351492,77.25162,52.773598
351.33356,-12.219885,10.629328,84.40828,62.12052
356.86432,-6.9468303,7.409234,72.77956,49.66264
360.63916,18.599573,-14.090683,66.702065,66.07511
354.96628,-15.651055,9.331508,80.30341,55.49608
371.8771,23.420664,-8.914117,78.55999,61.87553
361.42136,14.981184,-8.083619,75.86106,56.23311
362.65054,8.514133,-8.310883,76.771645,54.63683
368.10052,28.149206,14.117178,78.16659,56.626553
361.0081,-9.460774,-6.9587183,81.754974,58.088734
357.33127,3.803159,-5.9943357,87.316574,62.453117
358.471,1.4196703,-2.3728552,81.862816,55.739937
359.95407,8.00794,-13.309618,85.791336,62.067764
352.03976,-8.568542,2.643779,87.787834,65.42095
362.39352,-10.771553,-11.782968,84.449356,55.724106
359.73712,-16.442297,-13.883232,79.324455,53.743988
346.93625,-16.603447,-3.9852893,91.861404,66.76924
363.18262,-13.957139,-7.5470805,81.803,56.024628
356.1725,-6.053944,-19.46344,86.54484,61.966076
362.421,-1.0520772,16.94626,88.37587,65.68568
369.5705,18.59379,-28.658518,85.56685,65.43648
374.26184,2.2885869,-24.23947,93.7635,74.1396
390.24097,41.41654,-17.769299,75.83564,69.77921
359.99136,21.62935,-31.196356,72.20988,61.32618
336.01492,50.23119,-44.150272,103.58513,68.07055
335.16025,53.919167,-26.8187,98.893,67.698105
335.48276,44.696545,-25.37281,92.74802,67.04179
336.37225,29.918304,-24.574467,99.71418,76.75872
320.49014,27.23397,-18.235668,101.79053,68.821815
309.18933,27.263853,7.26775,113.40557,68.410706
336.62817,40.592346,-11.003373,85.85256,68.1287
351.96344,26.707642,3.5580668,65.5187,55.900684
352.78302,46.942593,-17.596111,93.05596,62.597736
334.86465,35.482113,-19.071562,109.167,55.84439
349.0684,42.830708,-41.447624,103.80341,60.956944
331.8189,42.537193,-30.563032,107.66222,61.26342
324.1262,53.404873,-23.801525,90.89901,80.38074
339.09235,37.877842,-41.77979,106.4579,56.311825
339.01367,52.418785,-19.523373,103.772606,58.522396
317.485,18.699335,-15.79389,95.00028,68.77238
304.1621,38.00878,-35.930447,114.6109,60.60426
318.70895,41.751263,-31.643116,103.464005,55.478096
325.81232,50.468243,-28.911871,103.08083,51.20662
307.14276,46.5154,-25.89061,112.21587,46.926
298.16223,51.638893,-14.415052,135.13159,51.931946
301.58685,53.40466,-19.767052,119.35472,42.77048
313.94757,58.954018,-13.675696,121.1369,43.235134
310.71783,37.79149,-37.28618,93.420166,48.255524
306.6604,34.962845,-34.84465,102.03014,58.16841
327.04178,40.324226,-49.061455,99.227264,54.3708
313.70193,36.836067,-47.07183,89.95454,48.4289
317.53586,25.164713,-59.613846,99.49414,55.3953
306.00266,34.701717,-52.923393,121.75346,52.77313
305.04358,30.710436,-51.013348,135.54858,54.308086
305.77652,26.740507,-44.816532,116.49354,64.49828
318.586,28.688435,-53.70499,100.97575,55.487984
315.51553,31.354036,-36.88826,105.033005,58.19648
311.83246,40.28178,-34.141422,134.29431,54.92652
299.66476,29.077559,-40.622597,137.9537,60.320415
277.13974,-7.143449,-22.573572,135.5963,62.699654
277.62524,-0.669794,-20.955921,112.476906,51.80233
287.69623,6.203743,-18.46939,101.78916,36.8304
316.3085,38.179466,-10.810002,104.93323,56.62948
351.27985,45.999283,-27.576769,106.6004,49.150555
361.85266,49.80988,-21.581633,97.16369,46.07138
335.4496,40.99318,-21.587044,99.20854,50.324844
326.41742,42.872078,-22.953571,121.88752,56.187836
328.7351,45.284237,-24.358465,114.82678,51.409813
337.44897,48.37303,-22.965174,102.735794,43.510258
342.10114,37.12504,-41.220226,96.76561,52.980244
319.1692,49.227303,-20.210884,121.90944,51.123417
328.55127,50.194435,-22.42155,119.29735,57.9999
308.44827,27.748077,-38.391563,110.265175,53.102844
263.78333,-9.178141,-18.548239,117.8966,60.537376
269.57825,16.356441,-8.983535,98.81274,47.595173
305.07507,19.074444,-14.308971,93.97697,50.806038
275.57343,34.63594,15.337671,90.64769,52.26318
302.08908,36.837074,-9.148206,100.65521,50.30755
309.87756,31.916527,-22.712717,108.30714,56.204586
286.2628,26.473684,-15.661542,105.51844,52.129738
285.03836,36.259407,-8.317048,112.439316,51.68497
292.23898,31.41645,-0.15584843,90.691216,50.402077
289.477,29.846191,8.363384,97.22511,54.817688
280.20047,20.895723,27.139229,95.96252,42.010044
284.94812,21.318403,24.669035,98.41422,48.899616
296.37552,6.836815,51.621593,102.811874,55.585037
279.04224,-8.099163,21.184055,94.80032,43.285744
276.5196,0.6009762,15.82784,100.453156,49.579693
273.87122,5.198944,17.925112,104.43813,49.739426
285.3016,10.686988,13.850381,95.217125,45.161217
268.58118,34.20936,18.350618,104.97125,47.477352
280.5646,40.07341,26.327707,98.21521,46.154667
275.93774,32.878574,20.92316,102.20268,46.30849
276.6469,45.883938,15.963292,105.51934,50.933777
268.12802,42.720924,2.3909907,96.567635,65.43284
280.1482,47.10166,13.626077,113.899185,52.832085
284.11307,40.87972,12.752418,110.68089,51.935814
281.66284,33.481266,24.79766,117.039,52.947624
284.0084,36.899536,19.557285,114.344345,48.613213
279.14426,28.328356,26.64741,113.114624,45.773785
285.8672,43.544487,29.987755,117.7424,51.22731
276.24652,12.843236,35.31895,101.23755,44.317947
286.18155,37.982014,24.49415,99.69018,44.47863
299.1913,43.729218,20.399977,98.804054,51.693172
356.54828,61.70732,-10.309267,115.21222,65.9612
368.70615,66.2066,3.2028234,104.38591,46.727192
365.84308,68.07002,-4.9336944,106.15165,47.582447
353.3099,69.52784,-7.53966,111.64674,50.368595
352.07333,71.53737,-1.0553067,115.3416,51.093742
352.07147,69.95228,2.765206,109.4052,48.811832
370.195,69.176926,-10.299993,109.30319,49.954323
338.11252,72.995445,-2.7219393,111.68529,46.89199
342.57248,69.293724,13.547658,110.642136,48.793633
349.08966,63.70682,16.265432,108.64834,46.466053
358.1622,69.462006,8.347638,107.367195,48.57912
364.58795,67.00574,18.133448,103.26041,49.706326
355.93094,67.088356,8.372317,114.91187,55.742287
346.43942,69.71704,6.7396784,115.70726,55.102608
355.60583,67.05755,4.4823246,113.13515,57.77535
342.717,67.6888,14.489864,107.026924,56.05679
355.076,68.828255,0.42111263,106.30331,48.145073
374.69003,65.37647,26.045671,105.51043,54.59706
387.9584,72.85127,-14.886026,99.80259,59.829353
329.49728,71.966866,-7.383418,108.62687,51.877594
336.2699,69.30517,-13.202312,113.04977,53.59598
357.98203,70.359055,-10.875021,103.99063,49.24813
328.99683,69.012955,-7.318987,113.03296,56.94119
317.94113,60.731808,-16.763424,95.712036,60.298855
312.3761,51.342358,26.570705,118.48557,60.567657
292.34634,31.091297,3.80288,81.0537,46.628983
299.45468,38.123356,-4.825136,123.41252,61.353416
319.30368,56.58738,43.129353,126.00239,60.740746
301.26526,42.875393,49.64152,115.03476,58.476143
268.38464,7.6779513,2.8867445,123.51778,61.71521
269.71603,12.898857,-18.044958,93.89778,43.049706
269.0632,13.007105,9.723257,84.637886,39.42344
270.6205,24.7349,14.429419,85.54712,38.923386
293.77203,-14.351319,29.144402,118.0972,64.330666
266.40222,-3.421585,28.717012,111.659706,52.483757
297.49493,54.70289,47.643467,115.34765,63.923767
324.08124,18.877369,25.87455,91.83754,72.49449
294.48172,0.34457082,71.44358,122.37883,83.08425
407.2389,59.414104,-6.3355684,91.08115,67.67407
362.20786,37.03487,-0.46665055,83.62526,67.900894
398.49283,55.788937,-1.0159882,83.595795,70.667366
391.8638,58.852787,23.017653,84.303856,67.36696
364.26022,41.17034,-1.0113401,84.131454,72.66236
370.02863,42.41111,32.894405,84.926994,64.370605
359.9641,50.354992,15.244351,89.69498,71.9834
394.4428,59.027363,44.85559,84.626724,66.570206
421.66052,59.001534,-30.385546,82.580025,72.99085
381.60022,64.01115,5.5405593,78.658134,62.82186
400.3929,64.483826,-8.594579,81.12934,73.007256
385.86737,59.13976,-8.705466,92.92483,73.600525
389.82867,65.95774,-16.388615,77.23188,62.021927
368.95862,62.21776,4.6116157,91.98712,80.65348
389.58386,57.789936,0.49603006,82.70537,67.8816
391.9205,64.23453,1.6407353,86.71564,72.34062
374.8092,56.013107,6.1957393,80.38122,66.29557
375.25763,46.193672,-13.106038,70.68177,62.618958
378.14636,70.76526,11.422674,78.39601,63.32522
367.18375,63.774967,11.974585,88.02144,71.07055
370.26416,49.354404,-6.6262884,76.929695,66.1334
359.7786,48.07489,-18.766815,79.148125,69.40751
365.4563,64.8664,9.804104,73.56917,64.93827
367.18524,57.324253,-7.5509515,76.87645,64.22335
379.8789,67.65832,7.919724,83.2812,70.47723
352.69153,61.319828,21.66862,79.60691,67.76555
355.60703,49.73985,18.020401,79.018745,68.06962
356.18976,44.195923,12.490679,76.463844,66.955475
368.88135,55.011673,-3.5315192,74.283714,64.891525
377.0742,70.74633,-6.473338,78.73803,65.571724
377.95026,67.85812,0.53884566,82.345726,69.476776
368.40973,51.826443,-14.666798,85.90312,71.379326
386.8258,62.042416,-5.616328,69.5511,69.61886
382.33728,60.70387,15.919351,85.03035,66.58836
355.86908,51.817852,-5.827111,78.59303,61.459995
369.62668,35.13048,-46.964012,85.167885,66.74667
361.63992,50.06789,11.069958,85.522835,69.68843
340.37643,46.32836,21.467981,80.962296,63.224583
338.32004,7.131506,-16.34508,78.47485,54.958237
369.93677,29.837605,-61.492207,88.559425,70.0598
