vp_r,vp_t,vp_n,np,wp
329.11835,1.8183833,-3.9317503,72.07836,53.864174
340.90112,8.953091,8.933949,86.93137,51.614517
343.75833,-15.9697895,36.154793,88.156624,53.318768
338.0534,-13.119549,35.503376,88.38605,55.11197
326.8672,-28.483503,26.251335,83.398346,45.08277
340.8952,13.496438,17.589842,89.0241,52.667343
348.5703,14.656465,27.076988,85.51895,52.986034
362.8705,24.668055,-22.55487,75.09365,53.215908
382.11386,27.436394,-14.01792,81.70756,52.03246
334.75018,-19.859993,6.738858,95.86202,50.367985
348.87396,-80.22328,45.347786,93.411194,63.640827
345.8896,-98.08383,33.015717,89.36102,60.47649
347.92456,-87.762024,52.48167,96.46916,64.986084
318.75015,-20.05814,25.216516,67.08826,41.405308
325.27878,-6.1130424,-2.0491786,74.98719,49.473797
345.37427,14.365755,19.608181,81.09422,58.29982
356.55313,10.794506,48.45621,81.171974,58.638542
353.30347,13.182388,-27.965982,87.37851,62.46918
363.68478,23.829811,-25.453857,84.18394,57.37137
364.0227,22.547737,-23.7298,82.79135,56.066566
356.67548,-8.231717,-54.804905,80.81274,57.27947
352.8906,20.9704,-3.2768312,79.19557,59.316086
350.07452,-94.3173,-49.4038,94.766365,67.34032
316.56696,-39.604855,17.608303,74.99883,45.653477
318.20477,-37.934704,-30.416277,76.12012,45.08721
317.5961,-35.075813,24.036835,67.74049,41.901978
323.06235,-24.151964,-1.0175513,76.73528,45.257084
312.93634,-44.142754,5.8580976,74.7499,40.366467
318.9413,-62.15021,-7.432662,76.84489,43.835545
321.57858,-42.32653,-26.797333,73.889206,44.158375
350.37354,-100.76486,-35.054268,97.16699,64.31643
432.1395,46.440453,-5.546917,76.19207,55.770527
363.24014,8.96818,-42.609024,81.42717,54.864388
377.14282,40.76263,0.73428863,66.79207,57.32373
380.11185,32.75129,11.707658,82.704254,54.667206
361.63116,22.659784,-25.608303,80.60877,56.74148
357.4825,11.74267,-32.77931,78.90127,53.434093
345.7127,10.336813,3.1784945,93.91533,56.088802
324.7847,-21.68408,-6.4573665,81.82366,49.537674
320.79156,-29.747639,7.1171837,75.09693,43.015472
337.08188,-22.067656,-42.55619,83.09083,57.504738
341.17676,8.64766,-20.43551,84.72144,58.396854
323.17523,-17.704365,3.936083,72.575134,45.846786
328.12097,-8.585447,12.868809,82.552765,51.602158
334.0136,-5.57892,5.9707055,78.86437,56.412045
344.4676,10.597459,-11.559223,78.79992,53.829613
319.18915,-39.376293,-18.625282,81.39316,47.17124
317.10687,-30.58518,-13.510304,67.880936,42.829075
326.5098,-21.250803,-31.09509,84.9206,51.57289
335.8378,2.9866016,3.7292283,87.05788,57.821583
342.64075,18.596882,-3.167391,82.00504,55.822536
340.2017,7.2352443,6.9740214,75.56859,57.51404
332.71567,11.901193,8.140514,81.41053,53.403885
337.5628,12.0914135,20.006992,80.76595,56.753277
378.5753,19.890053,-22.043373,81.74815,54.155693
394.89307,35.89683,-0.19687352,75.5849,49.939816
378.02496,22.274817,44.800766,79.88959,52.60304
356.30533,9.906819,54.053112,80.375275,59.277176
358.86542,14.230703,35.090874,80.29943,58.021847
333.6399,1.302965,45.376465,76.84958,56.930363
333.3648,13.171569,27.081821,69.47671,54.422447
325.8751,9.056605,37.38988,65.1838,49.941635
314.80438,-1.8972459,11.79506,62.84089,44.29587
338.3072,15.370767,14.125562,76.29421,60.36828
329.4817,15.819159,6.7421126,72.22143,56.0168
334.9421,18.388561,-0.16800074,71.229485,57.648643
328.97083,10.688321,-13.679337,72.30191,62.936882
337.46225,-10.680937,-36.21544,86.73666,61.13848
347.5975,-12.300348,-50.24841,90.08134,61.150383
382.24146,20.284311,-31.301195,80.74288,51.248817
361.95697,15.444793,15.620814,86.190765,59.74244
369.32452,7.138494,-35.794674,81.39146,50.235905
411.29706,32.259655,31.018276,78.84025,56.777817
419.12,30.046476,30.870691,81.80992,58.474815
431.60947,28.616985,6.2716475,78.30087,59.394203
420.38495,13.318281,-32.270077,77.81639,57.553104
407.80627,34.0653,21.07474,83.77877,59.361324
425.07693,37.09813,-18.790327,76.334816,58.345486
431.17227,26.030554,-23.343485,75.2357,61.04416
425.19717,34.324707,-16.61941,76.22339,53.734436
421.38947,40.024494,-10.559689,75.34323,56.327114
385.548,38.916027,11.186573,85.78116,54.73117
404.2654,35.74365,5.234345,80.690895,51.493275
378.1466,36.927814,10.166129,87.34659,50.348454
402.84882,21.005604,-35.25753,79.302185,50.73271
430.19382,35.76685,-3.5487957,74.35029,58.83218
413.426,43.49453,3.043132,74.500565,53.166943
409.17398,31.79225,-20.30695,77.52978,53.90725
409.13086,39.00607,3.4078226,82.927155,61.115696
409.00772,23.807344,-30.500671,81.020386,54.896618
379.73514,-4.1825757,-37.092804,82.55925,51.844395
385.50656,18.415167,-30.29301,84.901634,50.983665
329.6137,9.454458,16.671013,86.10506,55.87757
368.2729,18.877092,-26.12519,88.63848,52.13115
329.74597,8.561414,-5.906954,90.87683,55.919373
311.1396,-19.558983,-14.966471,92.29442,50.338207
323.7957,-7.053421,50.679142,97.92129,57.636425
312.0834,-13.703112,22.750845,88.020546,47.407536
336.32104,13.914789,53.3146,96.84701,59.611847
341.7782,15.923365,38.687828,77.82189,63.816227
349.00925,-1.9317307,52.91281,94.077,58.441265
339.51932,2.4734316,52.671257,97.18777,59.278122
321.03387,-9.174413,56.26567,90.80384,61.535557
314.47708,-58.84091,39.76253,86.54181,53.102356
327.65012,7.9101334,31.062656,87.2437,60.57793
333.12302,6.4606442,-23.13854,88.57564,60.4078
357.15134,15.319786,-18.02293,87.75746,53.161095
371.41663,27.65487,-7.5114484,86.02536,52.146828
349.34344,13.453968,-29.109238,93.60439,56.327477
370.94092,31.223942,-21.993145,87.22301,52.810295
377.96085,31.468756,-22.25009,83.57353,49.49768
340.83707,16.19674,-31.56232,95.27507,57.037483
371.39395,32.479336,-3.054066,86.42653,51.525288
381.47678,34.08034,-16.331932,83.80496,51.61168
393.0493,44.78696,0.12987381,83.27083,51.664623
427.98203,23.803535,-27.170921,77.89365,59.76007
383.28955,38.136456,-16.558254,78.83062,44.517418
427.2655,40.1801,6.7510467,80.994255,61.096195
417.01913,39.65427,-17.03802,86.13868,58.495583
416.85733,29.984768,-27.562706,79.82311,52.45234
430.3892,30.508879,-23.228312,76.87954,60.132523
426.0078,36.613422,-14.56123,75.224464,57.818367
425.53732,46.012974,-13.800177,79.17128,55.801537
424.1723,43.968716,-22.86195,81.00266,60.56726
425.43158,45.305344,-6.079633,74.63827,56.87164
409.1708,53.975784,4.4802256,74.275536,48.56776
373.87054,26.501102,12.630688,82.288475,54.370327
366.27057,17.271952,-0.6620095,82.62392,54.631813
377.20438,24.37634,6.2083445,75.622894,48.092163
357.47464,27.15215,45.684372,84.45609,53.80739
353.69525,19.680693,13.085727,83.724045,51.97889
326.64243,-15.701279,60.590824,90.21211,67.462166
318.56354,19.591904,32.65137,69.258316,63.005375
330.79752,-16.203194,83.04834,92.32729,60.331955
296.92386,-37.953823,-21.311966,78.94399,44.108524
330.7819,-8.683739,78.13917,90.34957,56.835903
323.2585,-27.486238,84.86791,97.84669,63.32508
303.8799,-8.451976,51.13579,82.70409,51.255802
317.8721,16.4549,9.086548,82.597404,56.379993
326.27158,0.5840307,-26.885609,85.060646,61.510273
300.41754,-4.220867,-9.044087,79.3539,56.902233
302.11493,-10.727942,16.889784,75.13857,48.353245
336.23453,28.252762,38.45787,85.43979,61.331276
332.98795,30.726126,-0.16863264,72.99676,52.00799
341.27682,36.37648,2.0877705,67.94897,53.079067
315.21222,13.958155,18.481647,73.126755,48.43438
329.17334,25.23462,24.489918,77.01773,59.229073
302.6149,9.089024,-8.368914,67.34665,49.771698
310.5549,12.098486,-6.585876,65.451645,49.29417
317.9792,24.21778,-10.563832,63.86833,49.522083
310.7923,-7.660924,-31.348478,81.02403,56.08629
335.9208,6.3872604,-48.777462,78.24184,55.266308
319.2922,8.324973,-6.0054417,86.91763,64.82705
321.8021,-0.90641576,-37.07862,70.58653,56.08692
325.65417,-12.208506,-45.22505,85.854095,59.213364
325.09576,-0.66788685,-40.886845,86.18172,59.4689
324.7667,7.2470975,-5.5013847,96.21482,54.820065
311.15607,-7.85397,-14.256513,98.97899,57.38851
304.14365,-1.2804321,-12.631342,94.35962,72.12302
322.7372,3.2390773,-17.638994,86.76398,59.938522
325.8546,6.261188,-15.322863,82.61419,59.705414
322.6391,4.4112244,-15.619467,87.47225,58.41891
321.4988,19.246218,-23.39866,88.78905,57.927925
337.10553,18.078562,-34.832085,85.49408,53.96823
336.9728,29.789911,-15.885131,81.771736,55.915325
329.26617,33.282787,-18.594872,75.29764,61.23946
329.14273,7.993872,-37.642513,85.07965,54.508587
347.5253,-4.1933746,-51.28034,87.46638,52.67217
350.371,16.268766,-39.1511,90.27569,49.583282
332.43286,19.820328,-29.10348,88.58271,56.794827
346.7722,21.450903,-16.282862,91.281456,50.90345
349.6393,31.286638,-11.37567,92.1341,48.280304
341.88672,13.619204,-30.105556,91.497734,50.22192
335.29236,17.095768,-5.760001,95.482544,54.652718
324.59995,-18.714403,65.77469,81.495834,60.40674
307.74783,-4.678038,-0.733959,61.246895,40.915165
300.9328,-1.6711928,8.602289,76.360504,49.116966
299.1862,8.714287,21.665226,81.34295,51.994434
335.21796,24.492838,0.8500718,91.87932,57.38363
325.4721,15.783338,35.74406,95.26279,56.210197
330.14932,7.519277,69.893776,86.72228,52.239735
331.468,9.460865,62.2015,98.37686,57.6221
337.00284,26.278982,26.049911,89.710594,55.50663
341.266,21.6156,1.434584,88.27966,54.27372
348.88254,34.829536,6.639678,96.58997,55.42343
351.08084,30.027079,1.8566759,88.08695,48.461376
355.34875,27.804083,15.13692,86.443306,49.88987
349.43814,28.917168,25.181025,93.15141,52.895683
360.4171,29.996624,21.411713,86.88337,51.09237
391.5753,43.77485,10.53341,86.548325,50.042667
402.61404,35.080276,28.682577,83.2387,51.950726
394.12814,40.880497,15.180977,87.77582,51.445095
368.8724,38.580585,19.655918,97.78132,50.33835
372.35788,33.46912,31.256868,86.57016,43.897743
392.79288,-16.428337,47.6315,82.61755,50.938232
379.9427,9.581332,39.597298,83.83736,53.968487
343.41602,21.383812,3.9006093,102.43871,52.32158
343.3784,-41.315308,-63.100456,97.4416,54.122467
310.24075,-2.998077,-35.92652,76.290825,61.460896
294.89938,-58.747707,-38.37085,85.24232,45.35835
324.11157,11.563924,-36.382122,87.96107,51.3838
328.90897,28.969582,-24.222927,86.623405,52.289692
330.45587,12.098813,-37.85632,91.06254,53.73493
321.9746,10.939877,-41.536465,92.30701,57.31753
348.93564,29.694426,-2.6942556,84.70546,50.546528
335.4024,30.682243,19.839613,88.606834,52.25403
352.27463,29.822874,-13.728045,105.0016,54.162857
381.43018,33.023094,23.753815,83.5128,48.258427
351.76517,11.717269,-32.892815,85.74723,48.322765
365.04156,31.261944,-21.474556,87.23933,48.942284
346.32413,11.742139,-33.55848,84.260345,48.169804
322.52902,12.315967,-31.730797,85.83261,54.29838
367.45053,-11.084116,-54.743324,81.37609,47.443184
342.46625,-12.468349,-57.653393,86.978226,51.272778
361.96307,19.671186,-12.456522,85.4421,55.09487
340.78442,12.024047,-34.70708,88.42984,50.32546
328.9852,7.450279,-47.60035,96.3634,54.28678
338.68552,25.854433,21.866629,97.85433,54.26803
351.57614,28.429869,11.754039,87.01346,53.43739
369.2731,25.850706,-20.660202,79.982414,48.84423
336.0633,20.96211,-13.425874,93.576904,54.443195
332.18292,15.342484,-44.670437,100.88977,55.426937
327.93097,-44.39817,-66.44276,111.10613,61.562958
344.57367,12.353987,-45.25288,95.52297,55.47404
346.69827,7.8769755,-50.45557,90.64116,49.423275
328.2647,-64.972946,-69.18351,111.511406,58.556026
321.7588,-82.01361,23.68233,110.480415,58.11356
304.83063,-86.916954,-6.0922375,106.41079,59.837986
302.92862,-23.324745,31.870558,96.21188,50.256973
318.25223,24.011642,52.79369,94.098915,56.519783
294.41544,-15.422936,16.967585,96.96929,54.781597
325.36124,37.25417,-18.078941,78.770676,59.57771
324.0504,40.544304,0.9985115,94.87382,53.86673
330.50043,44.573627,-5.1197267,90.55458,52.648094
323.62827,29.99434,-33.263123,91.36528,48.575047
318.2176,31.114733,-37.159256,93.882385,49.07739
356.39273,25.410624,-44.325375,85.91599,42.32698
374.63416,21.377584,-44.285732,85.95785,45.46002
332.42407,24.390467,-44.193893,91.871826,44.76352
343.62018,12.702079,-46.41008,96.2304,45.080418
289.39435,-3.531652,-6.194301,91.281876,43.480057
288.218,-25.001204,14.5332,97.22634,45.76333
295.78372,-11.719205,49.395794,107.11874,49.491158
277.498,-24.110968,39.128345,106.48339,51.40677
284.4992,-27.086073,23.450178,100.536835,52.97599
291.6899,-27.27129,32.694622,92.098175,43.388138
339.27927,36.869095,43.20951,92.29034,47.28461
329.89685,36.75766,46.078922,92.675766,49.221535
368.01523,45.38525,26.816437,84.42039,41.061737
367.2692,48.202118,28.151724,89.527565,43.056942
334.47562,31.813747,57.59172,95.23223,46.390526
315.22864,21.26064,-38.806656,97.67287,46.992043
315.01898,23.321707,-53.91313,93.89631,43.631508
316.82953,23.251923,-42.617943,93.35771,45.842537
330.72717,29.514158,-48.69319,89.938034,45.053852
330.75793,24.895958,-50.142155,97.94229,48.993355
298.14325,-2.5353534,-40.125256,101.72077,46.177452
309.805,-5.558918,-60.30019,104.278275,52.749367
310.07013,1.3589653,-60.976097,106.934006,53.41924
302.5615,-5.478961,-53.835224,91.974365,46.05536
317.7014,-26.307388,-62.484024,94.20584,50.387184
358.0773,45.727657,-16.381193,90.14922,44.142944
362.07214,49.855988,-22.794197,89.51636,44.545395
351.1981,44.997173,-20.689098,89.3276,42.79635
359.14062,51.766434,-22.27817,68.0199,50.203594
335.12238,28.708979,-34.99826,93.128365,44.352734
346.09485,50.727676,-21.397486,88.21976,44.504337
388.42487,42.115246,-13.633814,83.30833,46.18595
376.73212,53.22377,-9.961874,91.0148,50.017273
324.69574,1.7187568,-66.2818,93.65373,48.813908
336.75742,20.515783,-40.61841,85.20418,45.67619
341.38516,32.365368,-9.196865,86.511444,43.466686
336.09558,23.108759,-9.247617,82.897156,46.69107
341.77078,20.40203,2.595006,77.5929,42.653088
324.102,17.001175,9.585993,81.96548,48.877724
333.08347,32.975307,28.91828,73.80678,44.086987
329.28833,33.974476,-0.967786,79.22532,46.101162
322.9145,25.68215,-24.932323,83.27604,44.521114
308.42612,28.767143,12.4051695,82.78118,45.674095
319.28006,20.959093,49.124462,76.53778,47.395893
322.3567,32.20729,7.462773,69.12134,46.722443
329.32184,30.882265,3.2617831,69.829155,47.91201
336.69092,40.788788,-0.04968829,66.15728,46.523045
304.7107,-49.04792,37.347984,72.757904,45.86204
302.0946,-18.005095,38.095333,78.37955,47.78959
312.58658,21.506428,25.983685,77.866684,53.20671
322.1811,13.568043,33.134758,73.316574,47.933926
317.90573,22.636885,-8.237948,74.49622,47.42973
304.2115,8.090052,-20.635958,81.23384,54.611702
352.6668,31.090443,22.814032,67.116264,49.06927
357.7136,29.92457,12.005211,72.8794,49.879578
350.4054,30.753973,17.976032,64.8527,48.045616
366.48975,45.251392,35.872482,68.84317,46.792953
359.65106,43.910484,3.3811452,69.623825,48.167942
341.5808,28.454538,15.652732,70.4192,49.14097
354.94543,36.41452,7.8926916,72.13164,46.795624
359.4838,41.058807,8.736923,66.16441,45.403297
335.33923,38.842224,27.990591,63.190468,52.957718
340.6178,27.308418,37.021614,71.019806,47.528503
339.1759,23.554405,26.035492,71.43697,47.7425
344.9899,32.986862,10.069123,72.98539,49.09563
338.5168,28.163818,23.361767,73.607544,49.760788
328.56973,29.10169,34.710094,67.092316,47.0286
348.4909,32.30406,28.54752,64.52193,44.678806
311.49713,8.597183,44.068596,73.52466,47.084984
338.2059,31.061054,-6.4083405,65.77031,47.541035
313.66406,23.472477,11.240161,72.37875,49.647713
302.18045,14.361227,7.2958956,74.00706,49.02066
302.93564,16.324617,19.905924,71.45539,46.400898
306.79352,-4.884886,34.354572,70.36102,48.228462
336.80496,42.299828,-3.4007497,61.880524,45.561882
321.77618,20.948574,25.938334,67.19043,47.803524
318.57327,28.538448,3.5174727,65.7046,46.177826
338.4795,33.177296,-25.514278,72.849014,51.678867
338.98016,31.140795,-4.8022056,67.23189,49.19693
322.2644,19.029673,-0.24746647,69.15853,47.02438
313.861,23.796999,18.663223,72.47945,49.549465
309.23572,16.06853,16.579655,78.40443,54.251404
319.4954,19.214975,9.670225,68.82056,46.11901
319.36737,18.320093,27.543201,78.091705,53.34453
318.8784,18.084805,12.590263,75.03974,48.43483
276.85623,-45.98534,11.09184,84.651665,47.661674
285.1636,-34.936726,16.41507,76.11354,47.899067
291.03577,-12.366252,19.1563,77.418755,49.331524
301.90558,14.871917,-5.1255713,80.39019,57.628628
329.9596,21.27089,-26.427261,74.69225,52.488014
310.75467,17.296095,40.91566,75.546875,49.393578
311.02432,24.888802,7.12091,75.59565,55.084995
323.33453,28.182154,-10.072091,69.979675,51.432835
318.30533,23.131405,-1.7404351,73.19563,50.363388
312.65646,37.52174,5.6309414,60.083168,48.020626
292.09204,3.8067544,-10.551973,79.52561,53.47088
299.1977,1.2369081,27.692583,73.8285,48.587666
297.18497,-13.235158,24.718336,70.671326,48.090088
352.52115,-47.521633,51.52083,85.89387,46.684933
347.78384,-15.988033,78.623314,83.171936,51.098717
324.44592,7.4547873,62.929394,78.74997,54.420322
300.74777,-5.3457246,57.314857,87.42674,62.060223
316.87186,6.871566,55.767017,94.85486,53.9788
317.68445,7.002932,70.15162,82.01637,54.444603
319.3549,5.6552587,73.169624,85.65311,55.81898
321.5889,6.878454,79.35759,88.1918,55.185787
321.80685,19.824696,67.138054,91.17972,56.79815
327.4043,9.044391,64.14599,80.66392,54.136017
343.89902,18.412733,64.0154,91.20808,49.098316
310.87296,7.844393,48.68667,88.91285,53.829018
321.8815,12.687465,51.871914,95.667885,53.545036
310.10056,18.833502,19.266285,80.961624,55.548836
304.56308,-37.088314,48.942024,78.82398,56.420624
308.24927,-66.558075,51.314972,84.08381,58.32121
299.9235,-6.2523108,52.79645,87.81976,60.423088
303.13986,-18.530972,56.17366,78.82339,47.098026
322.94107,-0.48730335,58.934357,81.199135,56.32003
293.1776,-3.5945702,50.070465,92.736404,52.21267
296.92575,-12.561607,38.23299,74.126274,48.28154
298.36664,-35.007275,50.312176,81.17688,48.639908
295.83453,-17.400805,40.578575,81.0606,50.84867
291.29456,-49.913696,8.254437,78.927765,45.570366
291.29156,-65.474846,-3.8568604,97.36579,44.11899
283.0651,-30.794807,10.814932,85.48078,59.689587
292.0419,-36.078037,10.57514,81.82379,50.12313
290.51813,-40.70086,22.176498,90.92674,46.503315
287.53143,-19.739445,23.862442,95.32431,55.61317
301.0309,1.7864354,29.407734,64.80869,54.5575
349.73587,-10.550809,95.43501,81.07972,51.873882
323.37463,2.8401399,62.754333,84.0341,55.352333
291.75436,-17.280775,9.506906,78.70222,47.973244
294.72055,-39.57336,31.704288,80.232506,47.17754
311.88113,12.436598,34.593346,74.42588,49.7619
305.4684,-10.29084,58.564198,81.06848,48.173748
284.33005,-14.4557905,3.742315,93.46707,56.636387
293.87958,-4.44121,17.08827,82.20455,45.95608
290.9352,1.2617764,20.117178,77.58712,50.322655
288.9674,-15.474181,-8.532065,81.55136,45.353233
285.9966,-17.569376,-39.544872,93.855896,56.59666
293.93192,-24.615982,-35.710632,77.90794,44.31564
285.82648,-24.518885,11.294734,86.33753,44.419086
286.94363,-27.668089,16.226137,81.014694,43.338833
292.72263,3.3208838,18.107094,84.73201,49.643635
302.69284,15.488968,43.804665,87.36416,54.51411
305.39096,2.1809032,45.11323,79.1026,47.674202
312.24518,-73.96367,77.46279,89.45396,53.80035
361.17636,46.755207,21.763508,71.38233,46.997784
350.95285,35.738873,63.54931,76.17281,47.21558
366.97308,44.03329,51.247997,76.20891,49.931858
313.11932,21.544777,60.449387,78.126656,51.575615
306.75226,-67.46322,65.72004,88.30847,50.11648
