vp_r,vp_t,vp_n,np,wp
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
269.58038,3.1991785,-10.484664,111.635956,42.75875
276.01743,9.424472,-12.338654,102.71584,43.05261
270.35,3.5959222,-9.236819,136.40884,49.843002
268.87747,20.196476,2.8655593,98.032974,40.55439
275.35815,28.53621,-22.577114,106.376114,46.583427
270.2647,28.264727,-19.16253,124.29443,48.500385
280.12433,30.223461,-25.104168,110.852936,38.804565
278.5881,28.509174,-11.258975,78.10943,27.971329
284.2128,20.407202,-15.255154,113.97802,37.509327
288.4632,30.976322,-7.9862704,109.89277,39.401146
281.25778,36.786015,-10.942947,104.90854,39.25328
273.11255,17.585995,-16.217024,114.5169,42.471504
271.45923,27.5965,-20.583445,121.88997,46.127647
267.48346,6.619171,6.162319,107.79992,43.024445
267.789,9.636796,-25.83377,116.58361,45.992783
272.5305,24.114655,-31.731829,121.09054,44.974087
290.35712,32.952488,-17.436745,112.38642,40.234287
278.55496,33.520767,-21.11194,105.39323,38.01263
271.6461,16.981737,6.0608587,80.37454,33.68567
276.56497,7.022676,2.427295,113.370834,42.477493
272.24542,11.278757,-12.555927,78.71093,25.652443
269.90485,14.559142,-5.885241,112.52637,47.57534
274.89407,24.651312,-7.4383354,123.06479,49.30742
280.52988,27.26366,-22.994478,113.15459,42.77103
269.15796,21.595892,-14.085938,112.20596,51.54328
271.66666,1.4316003,-14.974804,128.76335,45.186623
272.52148,12.494687,-10.4401045,117.810776,46.171635
266.87265,-0.5465761,-22.911602,101.05002,41.47165
266.1277,23.275787,-15.635006,129.15172,38.490326
272.23856,18.71966,-24.3306,67.91143,30.37618
275.0164,3.2773404,-8.823562,122.22581,53.784885
266.0295,11.389065,-28.935503,78.922676,33.449066
262.93536,9.713282,-40.58656,84.05991,27.72436
272.43506,22.37789,-15.32486,97.871605,41.26077
271.4158,-8.984407,-17.669817,123.03897,46.955135
269.19,-8.171899,-2.0542912,88.42227,37.43324
272.53137,-0.035736963,-12.573891,110.30787,43.877907
273.2339,17.342852,-16.645054,97.94792,37.34094
266.53427,0.5978805,-28.220234,117.86718,47.9178
276.4028,4.3696327,-18.365002,95.56852,36.675583
273.73584,21.49594,-19.014708,91.69866,42.537724
277.0802,-4.8938046,-38.56358,98.046486,37.59499
271.2709,-0.67371184,-37.804375,108.56772,44.1709
274.98428,17.930183,-64.96444,118.97187,49.741455
275.74445,22.584501,-33.876564,94.47664,41.082237
267.17224,8.810193,-32.38539,99.97513,43.18314
274.31644,7.7271414,4.972388,117.26886,46.07038
277.10913,9.895487,-5.714687,100.03767,41.676334
272.24338,-2.588089,-33.031624,103.636894,46.323044
268.45837,20.57773,-29.202503,79.133224,31.952995
268.40976,-7.4381275,-35.49187,124.36711,46.608665
273.13202,9.997824,-24.775068,89.49813,42.464226
269.65237,-7.723943,-15.6323595,63.3797,22.522913
265.36777,23.963097,-2.6387274,67.53294,35.398335
287.0568,17.180746,-22.542582,99.55831,39.758427
276.32678,4.1680164,-21.016932,105.545235,42.850826
264.15454,-7.169603,-32.183617,50.882885,20.669933
275.54688,-8.317876,-23.374922,97.55148,41.602104
271.84683,11.945097,-30.866776,124.83709,48.753864
276.30524,22.273405,-23.48644,101.45284,40.791397
276.4901,-5.439168,-26.886633,79.600746,35.846012
268.9954,18.67055,-11.598781,127.149536,40.085667
279.61777,-5.761566,-17.833326,106.80184,41.807762
282.37054,9.125604,-0.5156212,97.22852,44.07265
281.99075,22.549925,-24.19388,107.68317,44.366055
273.68774,0.78973836,-28.283243,118.014465,44.14246
278.56128,0.21242963,-22.022617,123.12735,45.538982
267.5506,13.92192,-10.071573,108.26523,46.312473
282.17047,4.8588524,-24.729752,95.419014,38.310905
271.9057,25.992025,-18.13985,112.90489,49.107967
278.564,25.052582,-20.331463,113.23438,43.389275
275.76486,4.157617,-7.319544,114.08042,44.479824
274.67218,17.43925,-30.904465,115.23024,41.532078
272.98236,15.855481,-27.539436,121.464874,49.910145
274.83008,28.607983,-10.068936,112.08995,44.954136
275.6551,10.016216,-8.705523,126.36743,46.021057
269.7775,4.1424956,-7.9804525,119.69169,46.755512
271.0261,9.994298,-17.329462,117.831406,44.502052
283.5242,10.076902,-5.670838,111.10889,39.72453
276.51752,2.1798217,-23.198372,113.05997,40.209373
271.27393,-9.427162,-14.963201,146.01494,52.642796
271.6858,8.420675,-14.252833,118.12343,48.88283
277.77094,6.1135335,-22.3891,115.60983,45.974163
286.03592,12.741979,-18.732677,109.361275,37.624146
287.25607,-4.666671,3.5293188,107.94243,41.661026
273.57724,-1.6308903,-20.744352,124.58448,46.22627
282.82672,8.915161,-21.796602,94.462654,37.7807
280.36725,-15.34432,-34.22152,126.13472,42.72444
284.63776,10.859605,-14.878051,112.93185,41.805836
279.78387,-12.461487,-20.668049,121.090614,41.083347
277.29727,-8.886905,-24.841415,110.91765,39.898903
279.64505,8.844355,-16.597288,111.99184,43.478104
271.2402,-1.0719068,-33.999966,120.66942,46.44637
272.4881,-20.078236,-32.597755,132.484,45.310238
268.08554,15.396776,-18.029387,123.30683,37.9392
275.922,-2.6292067,-39.22532,108.03217,38.46104
272.67215,-13.081868,-28.309786,128.18431,45.875187
271.43454,6.0920634,-22.224466,108.425865,42.421017
276.84946,-3.0556073,-23.2467,135.50372,48.7433
273.91342,-2.3462758,-2.8321078,110.99312,42.923958
271.7596,-10.792521,-14.161609,83.85819,34.695698
273.08685,12.972184,-24.241344,103.3859,41.108414
276.0203,-24.55848,-17.960924,143.82155,48.71425
284.51123,30.964172,8.697923,109.85972,42.07116
282.70102,43.512093,3.421895,99.940346,42.246437
283.73203,30.42934,6.659133,108.30273,43.648
278.32846,28.045013,-15.462772,112.87937,45.482956
267.27936,29.074781,-2.7080035,147.58267,45.866295
274.7628,28.35647,-19.391445,106.78424,45.797707
268.50775,30.093004,-7.8859463,106.97228,45.262554
268.26434,16.362473,-12.350073,126.80064,46.553165
264.98212,27.595978,-30.445566,119.5151,49.278454
272.15573,-24.73772,-29.153143,130.41391,42.27545
273.72452,-37.993618,-30.45206,157.9368,44.49511
270.75278,-0.6084872,-23.066248,142.99721,51.346855
264.9493,20.889341,-20.91033,94.79286,39.479164
265.80322,11.179132,-21.1241,110.3333,43.86072
265.64212,20.921194,0.36402604,92.37492,43.709034
261.50293,13.231733,-25.68562,90.530975,38.520473
260.53818,38.231148,-5.8863087,89.8457,35.273422
264.4329,2.38346,-5.6117764,97.23042,44.966328
266.45493,38.991753,2.7197483,95.5869,41.452908
266.5177,24.419304,-20.172209,92.215225,36.12659
270.6898,25.188143,-5.088563,101.001564,45.815998
251.70874,19.515802,-34.097298,66.40272,28.060093
259.64072,16.589088,-23.936586,86.57736,36.95292
258.31375,13.981289,-10.3112955,89.83731,35.958107
261.3074,21.661636,-12.065162,108.850075,45.11246
258.26617,9.954802,-9.398901,108.85929,47.64522
256.97858,10.846172,-7.5973268,80.85621,31.784956
260.68158,12.084022,-6.397257,80.868904,36.796406
249.08577,-4.8928146,-2.745387,66.619934,21.157389
257.48898,-2.3345246,22.32034,104.19544,41.969666
257.97354,27.68387,1.663646,78.66766,39.958874
256.1517,5.5682106,-11.71571,79.8555,32.0619
254.51105,-3.7120872,-12.150606,67.253136,19.385263
263.87656,21.992281,-4.427082,99.98924,44.24594
251.9081,-9.048359,-11.745873,53.505253,18.880798
266.65604,10.611887,-15.311577,102.19525,44.22455
258.24094,11.074525,-10.0729685,69.29358,29.207695
258.70898,0.83155704,-8.438254,75.347,29.995958
258.7598,26.158234,-18.372093,67.26453,24.497345
251.61633,31.998545,-22.992195,51.30606,18.906788
262.27203,10.037983,-21.846218,92.49174,37.512955
251.56299,16.096785,-2.6871505,52.984146,22.298462
252.56412,13.873633,-1.7866174,72.80131,31.063498
249.76411,14.447431,-24.469667,74.591896,27.750467
262.9342,20.566172,-1.8547548,81.9638,43.137463
252.87251,12.984856,-32.60784,83.5265,31.58926
255.08379,7.586637,-6.486687,79.01006,37.594154
256.60498,0.8386062,-0.55066204,91.30368,36.36819
252.78699,20.729757,-4.700336,116.837265,36.639256
256.22098,-1e+31,-1e+31,-1e+31,44.557144
259.07224,29.907963,-16.266487,89.824844,38.516254
257.30823,-29.158585,5.96365,105.516235,40.712173
250.83844,26.472775,-4.3344784,102.23536,43.14903
264.60272,-3.1560938,3.4255545,79.11723,37.598927
249.26971,18.327564,-7.3805413,69.08175,25.07023
