vp_r,vp_t,vp_n,np,wp
287.9474,7.3643446,-17.333443,347.9794,46.537495
298.33188,30.779562,-7.752843,309.89883,45.31185
297.24246,20.205675,-11.257077,317.6247,48.223186
299.29044,24.670355,-10.800325,296.61743,43.673294
301.33792,22.70483,-8.166554,295.41113,44.187023
296.18823,15.859306,-24.81011,314.5688,47.90867
302.5661,30.431831,-2.5907612,278.8808,39.69839
302.78156,21.803783,-17.002556,298.30978,42.009907
286.164,20.519922,-20.189936,321.62442,41.716564
304.1606,24.209143,-17.88775,312.61658,41.20423
302.47034,20.045433,-0.9003601,309.75952,40.682663
299.77356,27.071129,-25.720316,316.98257,39.873707
298.41354,22.705297,-10.319859,320.8211,41.4656
291.20303,19.96003,-12.916879,312.08093,39.12982
289.58597,29.410055,-10.878545,319.83502,41.428078
292.4487,28.871477,-20.024933,336.9737,43.35439
299.42734,26.241251,-4.5812182,226.41142,25.927223
289.8961,17.389927,-17.183466,324.78366,41.10347
293.42532,31.212864,-19.37503,294.85526,42.232803
295.54843,28.698353,-1.4153877,296.56357,40.551033
302.4742,21.374369,-11.327885,328.91553,41.11015
299.08563,22.48931,4.970987,280.67914,51.57879
287.80203,7.5038967,-27.019156,305.89938,47.838497
289.78214,10.12633,-19.559917,329.4851,48.955013
283.79254,6.2460012,-5.4354935,373.23224,49.358837
277.5947,20.479609,10.321152,348.8532,52.478523
280.68802,14.155404,-19.585796,304.9041,46.837246
284.96457,23.024782,-16.504549,271.8491,49.075703
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
261.04535,19.190372,1.1992499,85.90964,12.245479
270.51138,10.976565,-6.7460413,306.76465,48.96103
284.2292,11.6034355,-2.751177,155.53174,45.712093
277.03122,36.021275,5.9759316,212.62378,50.75343
273.84662,35.336246,-2.9900706,57.71483,6.6311164
299.75894,14.465961,-0.8681019,114.4431,50.40337
279.5347,17.476582,-9.9499235,81.441666,12.063809
301.8761,13.844909,-1.8159965,278.08878,52.401947
298.3284,5.270642,-1.0123899,247.05031,49.09154
296.47424,7.9731174,-20.483093,277.76144,52.182854
266.134,22.67307,-19.204212,241.39157,40.460728
292.5464,5.0236125,-18.322388,291.88727,51.020645
271.82376,19.371618,-3.8107061,290.4911,47.62552
275.71762,10.192341,0.94030744,330.45297,52.5495
291.3558,5.5769653,12.659289,62.13138,46.50862
301.93237,-0.33153865,0.5999494,225.97643,44.453342
275.19583,26.834734,20.499857,115.30811,32.21222
277.19568,30.03199,8.209826,266.3206,46.662476
270.84546,17.9424,-0.8829055,273.7583,42.26019
272.21024,33.34773,7.066587,199.3507,49.50111
270.31592,20.454685,1.6956344,296.91052,50.87115
280.75775,37.000587,11.866019,213.3102,52.193813
301.56253,-20.82393,6.125706,340.18808,49.068924
310.4457,-75.602516,-44.11314,336.7979,40.077057
308.79102,8.3926,-27.331392,269.51764,47.38838
322.11594,-66.79182,-92.82978,258.8624,42.206146
320.82523,11.707876,-21.08718,225.97153,47.852993
327.27618,-74.35924,-23.753662,344.4224,48.154793
327.77103,4.719018,-28.695753,165.61586,39.33314
306.90976,13.984546,-2.461851,272.87555,55.077152
324.94846,-29.647541,-15.693176,299.43253,49.00698
312.3101,38.204033,7.571716,255.82135,53.144165
330.55322,-0.039385114,-5.95476,227.90877,44.6082
320.94147,21.153858,9.319436,269.94867,52.88625
335.00812,-1e+31,-1e+31,-1e+31,45.05236
315.92422,19.871096,-1.1263429,189.38557,46.36396
322.25443,-16.49558,-23.310747,182.15935,37.76651
300.77188,23.221813,3.3306956,182.58824,54.094177
317.2818,15.814272,-18.263895,184.332,42.109634
318.14987,-2.2717955,-15.14286,178.60786,42.200356
320.16528,10.590491,3.707497,202.92441,43.98621
319.19193,10.889962,-8.229547,133.67137,34.74787
321.18027,-1.2512337,-17.25421,225.1809,45.20968
316.3815,4.064183,-13.058663,209.6057,45.214836
314.32812,40.144825,0.40870503,203.36284,45.158966
322.77896,-0.30300137,-5.5131197,228.19507,45.54002
325.84326,-24.08735,-34.970364,249.36142,42.52297
322.8236,-16.73319,-39.6301,258.33783,45.816513
320.57324,10.63722,-22.570436,232.40517,48.737442
324.80286,6.6355224,-13.657389,172.33504,41.537422
318.13242,2.512594,-5.2498245,219.13876,47.18295
316.56384,15.071603,-15.292871,223.67505,45.643753
316.6391,7.157281,-7.2655187,230.71873,45.524124
310.21475,11.668646,-12.452271,217.31433,44.59359
317.86868,16.946922,-14.9571085,211.41164,45.568295
318.59076,14.28592,-20.648136,185.82578,42.066544
309.77057,28.244135,6.2946544,201.88678,44.62458
316.72427,-60.895275,-46.183872,331.53293,46.080418
319.41846,-37.38344,-16.051174,277.5111,42.50438
325.1068,-29.170698,-31.384718,231.78589,41.574383
338.2998,-17.369713,-53.02633,162.19856,44.68321
315.56345,5.232587,-11.804426,212.44989,46.20565
314.55847,18.762196,-12.239151,209.19438,45.27086
316.93,18.63483,-41.686283,165.76224,47.889828
313.299,-22.94989,-2.9311807,231.99197,44.71306
312.52448,4.5366316,-24.44024,193.07741,44.3765
321.84848,-4.4306993,-28.948671,154.2924,40.428883
316.05508,-2.168386,-16.066183,158.79771,42.74046
324.5379,-1e+31,-1e+31,-1e+31,43.1551
297.4766,25.14643,5.2886033,180.87332,53.238808
299.2138,31.466087,-1.064802,176.44589,52.212856
298.59662,18.444723,-10.513223,254.57968,55.21695
306.19965,-0.44829217,-24.263597,247.42279,49.23418
294.5901,13.605894,-13.523267,29.259775,26.298216
315.8349,22.195934,-5.5647254,195.37689,46.843178
308.13177,14.311672,-11.987161,174.85744,40.93642
300.15955,16.015041,-3.634242,233.52724,49.673485
302.99573,7.8853035,-2.8848703,230.35289,49.26088
289.4295,27.271338,3.8077283,186.55629,51.39588
305.92047,10.51995,3.593038,201.9589,43.45771
284.6192,4.619226,-19.85181,304.88812,53.60889
294.04837,18.266386,-21.414625,265.12637,50.412033
302.36758,9.19168,-33.047665,249.25511,45.58945
289.77316,3.5590851,-19.023176,276.82895,48.721565
277.7512,-9.935565,-38.04741,373.56375,52.006325
270.2199,3.615502,-15.849149,265.0722,43.153587
278.7861,15.2814,-26.43899,303.66092,51.4926
265.3256,8.687,-3.641359,253.17914,42.137913
274.40417,23.702679,-15.11128,310.24442,52.382973
274.74472,12.470652,-7.3015056,270.65872,45.0425
274.98676,13.121572,-25.058533,298.8773,51.15024
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
314.8092,8.664564,10.327304,36.425858,54.830185
276.32407,31.647991,-8.950602,294.15207,52.43429
281.42776,17.511541,-18.449718,296.34116,44.066833
284.0005,14.474415,-11.261477,321.2513,48.70824
276.81644,24.97346,-7.77883,254.58215,41.98936
272.79785,39.73848,-2.8262568,206.40924,47.490513
275.34723,18.73114,-15.559657,301.2205,50.135963
275.47952,24.803236,-7.873977,243.55457,41.993626
277.4099,10.289187,-14.253729,315.60233,49.97939
282.0562,16.580168,-8.909802,305.30408,47.22734
279.0674,12.639062,-15.1475,333.88,49.855946
282.9402,12.291458,-14.838839,317.08975,45.99546
280.79785,12.500492,-4.3315907,276.76416,46.18221
279.2645,14.356179,-8.240315,273.09833,41.760788
280.49976,26.068045,-14.158744,299.71695,44.107914
284.36334,17.592293,-7.167472,275.59195,40.096138
283.05536,14.009017,-19.076153,293.75497,38.50715
285.421,18.347532,-9.582525,294.5621,40.397987
273.14462,21.964062,-9.18787,315.8296,47.545338
283.2002,12.78819,-13.41995,313.54034,42.768734
283.9671,19.952194,-14.989896,283.92783,37.86755
286.89825,24.518396,-15.680495,293.4204,40.331432
286.76974,22.576246,-14.794172,292.29138,37.37916
269.54333,16.946968,-5.5589767,316.3964,48.711178
273.48624,21.942678,-2.7847438,283.22406,46.909096
269.26443,16.204285,-20.877146,333.88583,52.15051
269.24203,13.859534,-35.95631,318.03568,48.36405
272.77216,23.775652,-12.602642,272.1179,42.890526
280.5258,11.5500765,-22.971619,277.97067,41.54335
275.24716,14.4501,-26.111835,352.03616,53.60812
264.42853,30.85844,-5.963396,52.84744,6.3511
274.0586,13.299231,-10.638553,266.99814,45.006542
278.88986,-16.410904,-21.601881,337.0438,50.52665
266.3694,15.657791,-17.58358,277.85498,44.6011
277.63223,3.461269,-15.465912,409.22137,56.501286
270.3743,31.511946,-14.105842,290.65817,48.239967
278.2054,33.040455,-4.056069,279.12085,43.40681
270.20575,41.60182,-1.4101738,297.2555,48.04956
272.47467,45.16392,-1.2154255,206.26115,43.613777
276.10458,27.222569,-0.33054325,273.9925,42.725777
273.4002,31.29033,-3.8493505,265.81885,41.66638
277.4361,20.461983,4.334617,262.34576,41.880592
273.08252,45.756046,-1.4082774,262.52396,49.35106
271.56406,27.574938,-5.0006185,263.30453,41.470196
272.90472,18.941645,0.34656835,291.65665,45.64738
271.1202,22.074593,-9.675441,265.55542,40.310764
270.9488,36.88549,2.0190098,275.74554,43.541348
275.18344,14.781351,-16.500582,248.39674,35.07328
275.39212,25.698734,-8.384006,262.64227,42.10664
276.32098,30.29641,-7.302212,272.6276,44.248272
273.9045,23.01076,-3.6605952,289.8711,45.99668
279.12064,33.47259,0.19893777,262.8703,41.877796
278.06454,26.244633,-16.668716,268.36755,43.660027
272.24225,4.0357666,-10.768046,297.2581,44.165203
272.06635,32.789196,-6.266229,305.54178,50.558987
275.534,36.315804,-2.9549243,271.9363,39.72685
275.50076,37.798054,-11.021861,266.96674,39.448483
280.8309,22.093605,-13.685197,273.49265,41.20088
280.6085,29.344099,-3.0015259,257.04572,40.490097
278.50705,35.48949,-12.461904,274.32736,43.006413
278.8544,30.650288,-15.352842,270.6755,44.328976
278.95566,30.694004,7.5051913,259.78842,39.69221
274.3007,27.216759,-14.41455,290.3782,43.61074
274.5823,29.956146,-1.275154,36.492043,4.2376375
280.36646,37.00321,-7.1905313,259.43005,42.006927
277.76678,12.724735,-16.00204,308.55432,48.493763
277.5818,7.11823,-14.956983,347.70245,53.218224
280.12393,14.115922,-17.054632,306.53876,49.090942
276.34482,6.405303,-10.494893,341.96194,52.6154
277.49033,12.872596,-24.078829,305.9866,48.621574
271.33908,3.9077022,-21.322115,311.32742,48.86029
272.60345,39.45682,-0.9668372,199.55104,47.09422
274.86533,16.000206,-7.5519114,256.23718,44.00017
276.73114,10.846132,-13.174089,297.1025,45.76955
271.83615,4.9831676,-4.4253798,322.33072,50.796165
289.52475,40.416927,-4.349089,232.32225,45.455734
297.39517,25.727846,-12.2573185,205.94847,43.99772
294.58063,21.818747,2.7157357,200.03584,43.547104
296.1245,-7.7264285,-10.772125,251.45383,44.69819
297.50974,15.961465,9.723845,194.15985,41.305122
289.59332,34.104317,-7.161695,163.06038,37.995674
285.83417,28.831015,-5.677933,193.33887,40.77186
289.28888,3.643793,-4.661341,251.22342,49.719383
355.1169,-2.1337955,-21.698442,32.89383,11.978785
319.5026,-1e+31,-1e+31,-1e+31,46.64578
288.24167,13.342981,-15.610446,91.530174,43.224476
280.9874,17.427,8.159794,164.09607,37.942467
315.75452,12.884169,-20.971212,35.291447,37.562756
296.51392,-18.255339,-49.602203,332.75366,55.17415
283.91675,20.248398,4.0871267,136.34126,27.938284
286.65497,14.433903,0.17684539,187.03003,51.88583
300.7049,17.183184,13.747524,132.97218,35.299244
281.7541,1.0409416,-16.991058,290.5802,50.72046
296.2522,21.381458,8.985921,182.37502,49.875454
288.84964,13.610685,-0.45306838,220.97984,46.766636
286.05203,9.894875,-28.552252,290.09738,54.15028
289.9757,12.79844,1.3916668,193.60419,37.98962
296.3737,1.508111,-11.8683,203.59174,48.782856
279.46887,21.640343,-2.742788,135.62132,35.701904
271.76648,52.25267,-0.90089494,30.067347,5.111092
293.75342,18.755102,-16.418243,230.635,50.090515
281.19833,20.717718,-5.6032977,232.92961,51.567234
280.4331,28.770103,-12.288609,71.162994,39.45131
292.86774,30.426783,-5.496866,215.23184,47.936707
285.17972,29.104649,-2.706238,224.76463,49.512207
290.20837,10.762953,6.7830434,197.39078,42.062424
289.33728,29.316122,-6.4414473,229.81642,49.434963
286.64905,18.728355,0.86113954,203.26495,40.90378
284.6251,16.400564,5.1713414,256.13434,49.727264
294.02792,21.713722,-3.0138314,207.94162,44.192654
272.1068,27.348864,4.2027307,261.63626,51.40762
288.73572,19.121122,-13.840839,205.61632,47.41621
287.17532,20.407595,-12.057651,231.71356,48.835033
281.8743,30.891197,2.829378,199.91187,44.21108
279.37094,-20.610552,-27.382847,371.46613,56.972076
292.69797,8.311637,-1.2481878,176.49098,42.51941
284.09543,22.545633,-19.18745,204.87466,41.300102
285.5617,26.0433,6.5281277,166.75134,49.76023
292.52182,38.009125,14.692289,200.54332,48.339413
289.7866,1.3903174,2.1839828,233.48318,49.37939
274.23642,31.33458,-0.7113938,181.8179,48.980484
271.3615,38.170193,-4.7394967,225.81917,43.31514
278.75192,26.656294,-7.6994085,209.66135,43.313404
280.43274,-8.380311,-7.7819304,363.55307,53.099915
269.34265,20.085073,-1.2797776,230.91476,42.941006
277.45837,25.766132,-13.481062,239.88371,47.375053
270.31604,15.020262,8.704938,249.25941,46.568638
273.77856,44.85719,4.452986,193.49164,47.44003
281.08603,16.277245,-10.618854,277.556,48.96855
280.38318,7.9794135,0.11974508,290.85568,49.828598
277.1918,32.952614,5.7610993,132.78537,25.245396
275.57867,37.320988,17.800415,257.76138,53.540005
284.15375,36.267086,12.360651,196.39368,41.781876
274.5805,38.53123,-5.351403,191.8807,38.900948
261.58636,42.156216,14.318517,182.01193,30.460989
271.9688,33.10199,-13.822246,259.89725,46.315334
280.23212,18.46112,-1.5780174,306.5443,51.162827
280.29254,29.833109,4.3101773,221.79785,46.00185
278.93106,34.81255,3.1384504,249.9255,47.157024
280.39963,42.25786,1.8775965,219.25565,44.918873
272.79337,41.714302,-1.304598,232.68231,42.199093
285.9124,33.549908,-8.53578,248.23125,47.22456
293.23218,22.548761,-6.9145527,238.94803,42.027306
284.88947,12.323136,3.075285,282.4813,49.68123
291.67712,20.761429,-3.0474691,257.16568,47.827984
287.50446,28.714586,2.0136018,276.55707,50.19658
289.05734,38.42311,-7.6156125,226.1667,44.400497
290.03845,28.616838,3.7218451,209.55357,44.202988
289.52234,35.471786,-12.097444,186.77126,42.028053
276.52908,29.102537,17.391037,196.33238,40.95653
290.24808,43.99797,21.020967,197.16042,42.766735
283.071,47.172558,0.68362206,226.3738,54.616974
269.48254,43.213802,4.661504,198.92007,40.19757
278.6691,36.43966,14.421368,233.86949,46.754257
250.49564,53.297974,14.714027,103.46248,22.757227
293.94543,17.71569,25.711302,307.66232,48.811043
279.31906,31.119072,27.520844,238.15642,48.54909
274.18323,19.611944,-4.212776,264.45886,50.526974
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
280.32416,24.8736,19.592747,238.61876,50.884342
277.3543,46.775883,-0.84111017,197.06245,44.654884
286.5482,32.890907,3.465343,190.24039,38.261547
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
271.67767,18.227728,-2.475913,177.59648,37.34249
277.1419,29.614283,-7.4704905,256.27304,46.633255
279.36127,16.527277,6.973056,254.04987,48.73928
280.8327,8.069714,-7.987307,283.8865,54.26579
278.46106,32.844814,2.0266948,227.36339,45.408516
268.1499,41.63924,2.3900857,241.76793,52.441814
284.546,29.221714,5.289601,202.28154,46.75696
279.21902,32.667088,1.2121276,167.81224,34.991882
279.32852,52.537148,9.781783,192.24213,42.650238
283.1822,31.763794,6.303557,245.85928,45.169914
283.20718,23.243738,13.306201,194.1604,34.38287
283.57797,11.381771,2.3684337,245.84467,44.134537
273.92004,32.30309,8.339352,245.97472,45.295483
278.30774,44.14527,-11.2095585,209.52039,40.98
269.01083,30.455164,12.916903,218.89053,38.282513
281.26852,32.39575,6.613529,245.41925,46.97225
273.12967,37.43064,-1.6756933,244.55861,43.158165
286.75125,25.244726,-1.4939244,224.15329,39.292862
285.55582,24.397297,12.354375,250.82915,48.782253
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
279.2014,29.064363,-2.8280275,256.38095,45.566383
286.15182,35.886337,-5.4075994,203.05507,32.33832
272.4637,38.940147,4.9290013,194.46965,32.155468
272.84738,34.067425,7.2418523,246.14064,38.028618
272.62952,33.721806,3.351273,279.7474,46.370476
272.1079,32.806274,-9.464686,248.55956,40.20858
274.0658,30.400255,9.849759,265.6675,42.8823
268.80142,44.112125,3.6872125,211.18716,44.774742
270.89383,32.390564,-0.2432417,268.41827,42.843254
271.74963,34.631172,5.38525,246.27124,41.042393
273.974,38.139183,13.554463,248.18279,42.08031
271.41104,30.391014,2.160678,271.23468,41.199894
268.22342,43.76203,8.186733,238.67766,41.55881
269.13135,40.082863,1.0951426,230.33543,36.13851
273.38202,28.50154,2.6737065,243.90686,41.85767
276.1963,24.78034,9.170486,239.01279,36.167027
276.75446,25.122217,-1.718006,276.8979,49.369938
273.47937,25.89252,0.31667215,270.16418,44.470036
279.9266,28.842712,1.3387309,215.57214,35.985462
283.7402,32.195923,0.7525766,217.9488,33.985313
278.13623,36.25199,2.2117295,224.76979,37.89665
279.4222,23.786654,-7.6193743,238.82132,35.839558
279.0112,38.832573,7.106586,244.62308,39.470547
274.16916,36.115883,4.5418744,238.59392,32.369896
271.23868,28.602442,3.7433805,267.2033,35.941734
271.75418,34.25817,-6.758617,245.07713,33.118618
273.88806,24.552614,-6.2103505,254.20555,33.777145
271.0421,19.992916,-0.89978176,261.24536,33.933083
257.29324,39.24011,9.069386,305.72235,31.169601
255.11472,36.824184,6.398854,301.87097,33.517857
254.39499,38.82652,9.956378,320.22736,34.82939
252.47025,38.691498,8.937541,284.73694,29.706179
244.25333,25.411787,0.0060384683,161.60867,16.486431
249.09273,38.246727,4.571258,304.32217,33.669006
249.8098,40.06498,2.5367684,277.291,29.152832
248.99506,38.13442,7.879079,300.52454,33.40035
255.78123,39.42051,6.5740147,299.04633,29.448608
253.42206,33.13628,6.832616,310.1728,32.905178
246.61696,29.123537,2.4027803,302.77783,31.203928
244.36806,37.274002,2.5389252,273.42773,32.48875
246.65906,32.62984,-1.2259806,245.32361,28.887182
249.57814,37.29169,9.462037,281.89624,29.493053
246.98898,32.24765,6.728703,307.2905,33.30354
246.84447,41.675198,11.665025,307.1769,32.23232
246.39444,34.50798,1.1142899,306.85022,31.553604
247.3155,36.75142,0.028422201,288.8468,28.59321
240.13338,37.338455,6.1775107,280.0752,28.520828
243.43135,34.251743,2.1042538,307.203,31.039316
241.48337,29.857224,-1.2027385,301.67606,30.79946
246.61082,30.063885,-1.5143185,285.96686,29.60593
243.0923,33.83782,3.0059564,289.68555,30.034653
242.90599,35.155384,6.028416,265.46887,27.435146
239.14766,35.552006,7.375914,266.38873,26.47848
241.79022,37.612667,11.122393,286.16904,30.75039
242.84055,28.081713,7.3249526,308.91248,31.729303
239.61166,29.567104,0.030723756,273.70728,27.086079
239.61787,33.525757,2.3432088,239.89801,22.770775
238.75285,28.486782,2.4741209,290.68756,28.754065
240.04028,35.656303,9.464342,292.8645,31.624784
239.26306,24.227104,-1.0536368,295.71558,31.406408
238.20427,35.30297,3.5064704,275.78442,28.672434
236.09465,33.916847,-0.37811583,234.32341,23.783491
239.83955,40.306244,4.875865,263.7004,29.255936
235.81812,30.690615,3.6046832,273.79532,29.270458
236.05685,35.456062,3.8143284,258.6845,28.095839
240.44385,27.167126,5.065751,175.89844,17.797915
245.7707,33.257675,2.9644947,267.18073,28.059666
244.5403,41.377365,9.618896,271.69788,28.736855
241.81439,32.384903,3.2706409,288.6146,30.620905
241.89153,35.2654,8.608793,249.64395,24.924984
242.23598,38.191612,3.5741796,245.6538,26.874617
240.99341,34.055073,3.8636801,275.5785,32.885586
243.3417,37.103767,4.4166517,255.97183,28.47003
238.61465,35.829712,-2.1129112,201.70926,24.365328
241.14308,35.964478,12.083255,282.21793,32.16605
241.34714,34.0673,-5.1386623,254.20778,26.746033
241.2402,30.503479,1.6050249,272.42398,30.239204
241.86389,37.70319,5.4892135,242.79736,26.299786
239.93828,34.119534,4.911431,255.87909,26.56515
240.97131,34.03874,3.0553963,276.37256,30.029238
242.08032,36.156803,0.42816705,271.90375,30.074226
239.68681,38.166153,2.8389714,247.00888,23.598318
239.4119,33.85453,1.8503509,268.50336,27.793594
237.84648,34.004223,2.9929032,240.3263,25.759506
239.94972,40.13544,10.487715,250.39764,25.426315
240.52579,40.46346,4.018482,257.08188,26.987856
241.27019,33.442375,0.6819355,236.16164,22.522886
239.47662,30.750937,3.0043547,280.48938,28.133741
241.58412,32.920357,3.2365456,270.97272,28.481087
239.99358,36.846275,3.472047,267.11572,28.61566
241.36081,28.980995,0.23807214,289.8635,30.594542
237.42058,38.256786,2.8139057,246.56516,24.168165
236.41037,34.114822,-2.4049869,270.84528,28.091488
239.2236,32.035202,5.9489636,284.53735,29.792917
236.6281,32.57029,0.45135292,273.4988,27.85087
240.0133,35.352573,1.888907,243.75653,23.384644
243.39992,35.508884,-1.0429442,303.8395,33.289017
241.20027,34.210335,2.4800026,275.43924,26.119734
244.80458,24.759798,-4.5962973,192.7345,17.768368
241.29056,33.759754,7.0895205,307.50296,31.388199
243.31749,30.562347,-2.359198,274.38397,26.677073
243.68715,36.59762,6.787438,290.22537,31.005665
244.17946,32.494274,5.598926,293.9233,28.675129
242.79831,33.457397,-3.610042,289.3143,28.214321
238.80008,36.339928,6.453557,287.406,29.240088
244.99448,31.707247,-1.9028785,293.9889,30.478031
242.79286,32.865147,-3.688129,239.30907,27.056398
245.30852,35.669163,-2.9179363,279.06155,26.860764
245.46736,32.604797,4.700687,296.50494,28.249544
244.88377,40.499237,0.5560221,289.62872,27.995077
247.57237,36.48077,7.504053,287.714,28.277485
245.1127,35.197998,2.5612805,278.9735,26.171032
242.42918,36.809055,-0.23553248,280.35593,30.051096
243.35806,27.77028,4.148232,279.01593,27.480413
247.70181,34.32987,-2.0537443,300.62604,30.928925
244.51804,39.931046,3.178467,306.07806,32.64743
245.52017,28.42154,1.3177533,315.1853,32.25806
242.54704,37.558556,2.1415637,275.7182,29.043152
245.7739,34.871918,-2.0370634,295.623,30.049255
