vp_r,vp_t,vp_n,np,wp
353.22046,74.92812,-17.799019,156.50467,65.154205
357.58676,59.31047,-18.404936,148.34418,55.5509
367.24933,38.38,-53.08419,112.10257,54.175106
360.07117,70.85652,-4.3226066,136.53738,53.619606
345.26706,67.50184,-5.3670173,151.6172,54.78437
330.6327,58.23985,-24.60056,164.48839,57.677265
317.1428,43.060764,2.4862084,161.84218,44.85728
296.5105,62.735516,-6.6979837,233.8648,63.09618
317.00363,51.014843,-8.86917,166.17235,45.812088
299.7206,53.334187,7.754889,227.10487,60.41919
315.84332,58.535645,7.007363,172.71918,51.18524
320.24432,67.91778,3.702171,177.94797,53.74867
301.74512,65.03973,9.120571,204.34909,58.70017
306.18393,58.900337,7.1204257,199.67575,54.796795
300.11725,43.68924,-15.482829,198.56448,52.120327
301.62045,59.74268,-1.8992808,214.60162,56.048893
307.61368,68.97004,17.953045,227.3923,56.583755
282.22592,46.70683,9.740049,161.0628,48.892773
272.43625,25.29751,29.861856,187.02116,52.48477
287.29306,38.34515,34.392174,142.11174,46.253857
308.0302,37.986977,11.04535,227.0435,58.150204
308.10422,63.45628,-8.520415,202.60237,52.294533
311.5381,69.73793,-6.709498,194.24567,50.63513
291.11685,43.14815,-2.9086566,189.92178,48.707066
312.39975,62.727287,-22.187778,159.89735,51.578274
346.4626,65.10431,-20.767069,140.37415,52.174942
334.77576,70.461914,-5.6787386,168.23886,61.427277
328.2989,61.03259,-6.9021897,154.45007,55.47325
329.8042,63.599785,-12.755252,142.8171,47.8417
314.04538,64.795006,0.7729256,166.55252,54.445286
310.639,69.75636,9.458204,175.82796,55.214474
313.3784,74.56356,-1.5028312,166.8365,56.189358
321.3242,63.03426,-28.891716,153.19385,51.40083
308.12384,64.50295,-24.92848,200.86148,58.836956
300.91074,63.550243,-33.628838,235.39166,62.484432
303.658,55.210014,-48.1772,150.52145,59.1307
281.77286,54.099556,-17.232227,286.36542,56.615807
349.4545,97.12408,-51.39082,215.15033,67.65919
318.16626,51.74823,-53.209583,189.94208,55.93545
314.0613,65.78381,-20.15459,186.8478,63.524185
323.92603,72.00027,-35.430782,175.2824,59.79842
303.02338,42.9624,-10.958031,154.51834,50.98079
283.0109,31.815884,-16.442318,144.36511,48.150597
281.42163,38.280243,-15.888276,155.48436,50.274055
283.25974,45.77998,-7.4749055,139.47829,44.51823
287.2173,56.830963,-9.024243,139.67201,45.63073
288.86334,58.353558,5.6884723,136.54022,44.145283
278.647,56.1392,-6.558093,164.17986,54.057392
293.22498,52.97112,-9.658905,135.69504,49.766487
299.69305,46.468445,-22.038815,139.52296,50.18867
299.36572,52.42597,-22.675129,153.12111,56.005047
300.37924,48.821457,2.2019875,139.50592,49.441113
295.50238,48.32436,-14.163905,141.3903,47.0501
