vp_r,vp_t,vp_n,np,wp
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
265.4833,43.328575,-26.968933,249.93881,36.35745
261.18564,56.75375,-20.653902,295.45654,38.631126
265.35312,49.965168,-26.208216,52.185596,5.5196304
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
258.38815,55.48998,-21.926847,284.83725,41.670193
259.72406,48.586357,-18.35124,288.93118,39.39161
267.69693,39.81039,-47.965584,269.42212,39.779743
268.20834,39.603565,-51.09772,250.18129,36.30642
260.54437,49.74831,-24.977863,271.2915,35.67981
265.5261,69.50254,-9.954311,254.54861,34.733036
261.05423,53.711014,-17.0442,258.3164,36.470158
263.9587,35.00727,-31.905943,237.57779,29.580828
263.8214,40.604668,-24.222427,260.46933,35.921757
259.08505,60.58991,-20.055115,271.5302,36.550335
259.92905,63.40218,-13.938589,269.95422,36.345875
255.33635,48.45917,-27.302643,298.8609,45.00163
263.11548,56.13537,-26.67489,272.79187,35.55695
259.1074,62.553215,-16.595224,270.147,36.39568
267.9049,92.1295,7.0549207,297.3133,39.246548
261.1523,88.17016,6.6835604,291.67032,38.93172
266.93195,75.9884,-2.8539603,295.60718,39.38941
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
268.9808,83.03456,-1.0562031,306.33884,36.633514
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
262.21573,66.49049,-4.827795,275.24445,35.60538
264.73914,68.233795,-15.557962,277.4361,35.03067
264.424,77.69414,-17.05689,297.07074,39.390385
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
257.125,60.60783,-30.981384,320.51767,39.789284
260.77637,78.24447,-14.257342,307.87662,37.541744
260.6741,63.168064,-13.599142,310.69547,37.594627
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
260.33322,70.69681,-15.10994,319.02948,38.965908
260.27017,66.34652,-14.423133,315.03787,39.60719
258.66763,69.23598,-22.571592,311.42032,38.808
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
255.3972,56.828003,-19.361872,331.96982,45.822968
270.37814,53.20875,-36.410133,287.9641,41.36447
270.82178,86.13795,-5.240217,292.8551,42.10774
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
272.00848,69.64911,-7.337083,290.04767,32.213398
275.08884,82.5126,-1.5401121,332.43073,37.53523
269.97943,79.80881,0.1574967,324.3149,40.42371
265.9713,76.767426,-2.8154285,348.66077,44.711674
266.2448,82.19265,-1.0592388,310.76736,38.976017
266.1129,74.1731,6.839091,339.49554,44.867393
269.5322,85.100746,9.166484,315.186,42.58843
270.57593,87.609535,10.134989,320.09662,42.642994
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
298.24838,88.45585,13.883045,292.10886,47.106995
285.43304,86.990005,15.527714,291.53693,46.167545
256.8865,78.30436,11.713625,491.58792,49.848892
274.63623,92.36214,18.277487,425.32916,42.110626
281.83255,97.10718,11.853595,442.69733,46.387135
282.53104,90.19339,16.306284,381.63895,46.716576
279.82965,93.31011,10.182845,444.415,47.61199
304.06976,91.13278,11.247733,338.63892,50.312775
262.12317,75.57182,-2.422808,321.85114,41.217274
266.02063,68.58649,-13.852838,294.03128,37.66548
257.29794,75.865326,-3.327396,346.34158,42.941658
273.54205,71.97075,0.16959411,232.39844,29.919912
256.6445,66.60442,-13.777128,327.91702,39.36526
250.16618,76.04295,-2.0790577,381.77673,45.403984
260.3047,75.297775,0.16502616,342.1611,36.266193
253.73012,70.01069,-4.310221,359.57242,42.914623
255.80455,75.99959,-5.9861946,335.78506,39.029564
273.3274,69.552055,-7.9573708,141.1763,-1e+31
256.02853,70.92028,-4.4438634,367.43298,40.928524
255.52437,76.88947,-8.377861,393.17603,40.36355
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
257.8516,77.67682,3.0892472,381.3947,38.03419
263.85913,54.930145,-19.221022,294.80963,31.360786
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
253.12355,63.564884,-18.162268,400.3064,43.20279
257.39194,72.215454,-6.1598434,399.25677,40.344807
258.04166,58.555363,-22.813627,401.56073,44.835663
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
252.39952,60.18223,-13.838573,420.05212,46.472782
257.77765,66.01316,-18.148378,411.11984,44.262817
261.67496,59.156284,-19.797932,334.4558,33.47019
251.11995,59.614326,-24.150093,391.12274,42.33031
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
271.68002,49.912113,-15.35349,157.66125,18.039738
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
261.47943,50.47562,-40.44423,72.84218,12.822506
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
269.37027,57.551678,-31.052378,343.09766,36.434956
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
300.7562,48.258846,-39.26076,434.8027,45.381927
265.41403,69.32426,-21.550928,596.52075,53.75208
283.98807,48.913998,-32.361298,463.25287,48.596794
284.05347,14.53616,-43.69587,529.1507,53.43811
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
276.0642,74.643394,3.3756082,144.3869,13.394736
256.77588,49.5074,-46.287308,200.42978,27.764545
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
241.47632,69.01666,-23.904968,104.922966,16.423304
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
265.3283,51.414997,-12.259711,395.89532,39.287693
263.8638,52.242718,-16.728127,229.45695,22.221186
274.06833,85.37886,8.5428505,444.4149,42.35085
291.30322,56.947723,14.597846,293.7712,29.133898
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
260.9613,66.37896,-20.944695,198.20961,30.852772
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
277.4453,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
257.01755,49.108208,-16.679663,481.13766,41.026157
269.72253,82.47202,-16.40996,561.61,45.556755
294.22037,82.17941,11.983702,356.55548,35.30517
261.28406,92.31235,1.2302754,607.7177,47.277885
334.14603,81.683044,-28.26549,467.52533,52.587288
281.9655,91.669716,-19.346842,603.7536,53.108936
253.22833,58.26814,-26.512386,570.7138,50.14229
267.08994,52.342503,-28.766304,565.0654,53.10408
255.7953,75.42873,-2.2239215,535.64484,49.293564
294.721,-1e+31,-1e+31,-1e+31,31.511889
258.75867,38.440147,-54.789715,242.55539,30.528704
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
259.75293,53.438675,-32.41308,139.51271,27.212704
258.51947,45.563152,-28.244663,532.7147,49.214825
265.64963,61.40533,-27.672005,615.0821,51.305668
275.7982,70.631516,-31.928768,601.10754,47.156498
272.80847,72.410774,-28.225885,594.6749,46.86253
265.76724,89.492226,-13.854295,655.40295,49.05123
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
256.6248,68.214165,-7.0101857,468.50812,34.834763
262.22116,34.45555,-52.99142,224.82314,29.066675
258.6959,91.97688,2.7798657,575.18964,44.491497
275.61026,91.32794,-6.2212377,647.54517,50.336678
256.659,86.10774,7.0266485,597.5593,47.855705
272.25677,93.17152,-5.399235,665.88715,53.327446
263.91455,92.891174,-4.7240624,656.6774,50.70337
262.61343,95.21978,-1.4146835,634.14557,47.774498
263.2912,96.21035,2.213655,629.27124,49.77055
260.0277,89.97933,0.58304375,597.0742,47.887257
261.62463,87.2505,3.748505,559.1598,41.50274
258.30084,86.04122,13.326345,580.1106,47.746178
256.1613,58.407085,-3.7906818,514.4065,45.100296
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
256.47827,87.71472,8.643821,557.08813,47.456444
261.03937,96.14406,-0.8194915,659.46246,53.545547
265.41614,84.90019,9.720081,540.1746,52.61297
273.4219,98.95789,15.410532,572.69824,54.247723
287.7282,96.132545,12.655264,504.03372,50.40393
256.0176,88.293015,13.193724,584.13385,49.324898
269.94174,101.67199,9.630589,570.03375,49.16355
266.81683,89.39866,14.201858,519.78784,46.24239
289.73322,92.956505,20.938543,392.44513,40.67425
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
239.87347,82.21249,4.226096,137.38156,20.388788
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
276.04657,93.93061,9.246748,589.4569,49.089813
289.57462,83.453415,6.5230265,559.9729,49.68089
269.47003,93.03016,12.012559,510.28845,41.776337
276.85602,93.31369,11.625167,534.6055,43.874435
271.26663,99.47863,15.209723,594.91187,48.57614
262.79236,99.91907,14.753983,598.90436,47.44101
262.86572,93.96114,16.724487,480.1844,43.4205
269.61057,91.726776,-11.524975,696.5789,50.33006
265.13358,91.023865,-7.029766,681.67816,51.520264
287.65826,90.75028,9.431285,231.4621,20.73469
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
261.712,78.23211,11.589168,462.9883,41.66367
276.78226,91.84254,17.378693,590.319,47.53539
280.48865,85.70746,5.200192,452.777,43.838516
293.44193,89.25609,11.186712,528.8849,47.490707
302.1446,78.96946,13.524056,566.78906,47.77255
259.27197,96.44459,10.19288,265.04633,16.213333
279.63724,89.9785,19.706835,472.93518,41.33242
271.13474,75.943085,6.6245704,391.10352,36.599113
256.42526,84.04081,6.132571,511.3364,41.52775
269.74567,72.549194,4.7349615,457.3999,39.753704
285.80508,60.68705,10.207049,316.2684,26.151154
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
265.5649,88.77771,9.9831915,630.053,54.005787
265.04,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
208.66826,58.250305,-31.75208,125.0102,12.2495
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
222.67342,36.13472,-66.32726,182.87933,15.69733
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
253.0841,93.17741,17.832241,249.01585,32.56741
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
267.39664,86.56511,17.424614,348.25406,42.10884
264.6464,101.42942,11.677218,644.1526,44.767365
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
318.55374,93.53317,20.559757,563.4327,53.43541
244.08408,80.486984,9.711625,228.29764,27.192747
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
235.5828,77.98418,2.4084663,221.93045,26.02056
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
261.10986,101.89398,10.834914,654.0618,43.686523
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
229.89314,67.98327,-16.630722,36.5091,4.8366303
258.0899,100.46089,11.679007,650.92957,45.469303
253.39824,97.56928,10.424188,622.524,38.859646
261.16806,101.13289,14.281663,658.63104,44.688736
213.695,71.698814,-8.524109,134.0882,17.488235
228.11499,74.63943,-3.2410269,155.15338,18.555796
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
221.4142,59.02592,-24.854782,44.484108,5.202125
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
218.769,74.32813,-5.5007377,130.1635,14.963911
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
325.65622,20.99121,-65.81568,514.35724,50.047146
305.9685,47.759403,-39.336662,495.37125,47.051098
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
249.64981,35.685623,-52.335457,204.32997,22.883327
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
225.53972,83.22769,9.142614,131.01974,15.976353
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
203.50136,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
203.1898,30.558052,-46.704506,84.293106,5.275999
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
205.33673,-1e+31,-1e+31,-1e+31,8.167057
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
212.53075,61.229523,-26.021868,192.24442,17.380798
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
217.93953,18.094995,-69.52204,81.19151,6.8917775
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
206.35526,34.800392,-39.65467,135.87709,9.045794
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
241.97928,60.82128,-38.006367,319.82672,33.28245
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
204.38094,-1e+31,-1e+31,-1e+31,14.169714
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
210.08076,46.151432,-49.06021,171.71838,14.442215
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
209.7367,-1e+31,-1e+31,-1e+31,10.557083
210.52873,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
208.68935,54.450665,-36.315216,165.32135,14.809365
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
218.876,92.17773,20.226446,135.2733,15.960489
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
206.47513,39.63599,2.4373224,76.61436,5.0313654
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
215.48695,88.50891,17.76537,80.597336,9.620535
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
228.22038,42.487198,-47.949524,166.19806,16.313723
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
230.83247,26.048916,-60.692078,121.879364,11.879486
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
211.57152,42.65863,-52.311756,81.892784,7.8199434
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
224.05243,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
230.04602,29.767302,-62.914158,132.27962,12.941574
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
208.14519,-1e+31,-1e+31,-1e+31,5.3718963
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
222.64764,29.748936,-56.689884,78.314835,8.476301
297.2581,103.26071,16.832926,400.81104,43.312027
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
224.63861,44.813114,-53.27136,238.0006,22.071753
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
260.82898,44.641064,-39.930717,408.757,44.495598
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
208.08264,-1e+31,-1e+31,-1e+31,5.3822584
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
210.42303,-1e+31,-1e+31,-1e+31,5.329677
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
223.52332,37.847744,-50.581604,115.57369,12.385559
234.25304,29.367598,-62.277157,204.8079,20.12198
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
156.99185,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
208.9367,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
235.62085,33.723816,-63.061726,282.20566,26.099567
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
210.59322,-1e+31,-1e+31,-1e+31,11.770406
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
209.67757,4.8190217,-71.579,73.76894,4.064574
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
253.80643,23.795635,-72.0267,296.50464,30.372408
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
246.72728,25.02633,-69.29122,301.7613,30.158493
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
218.13885,47.21486,-50.775867,199.95526,18.503607
